Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
            0.16,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       29.2528958,    -0.3322063571,      1.383564748,     0.1172684528,   -0.03146360437,   -0.03935860287,     0.8795845368,    0.01939981369,    -0.5162924787,   0.008884084011,    0.01284433746,    0.02994988601,   -0.02560253483,       1.22157768
            0.17,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      29.61583189,    -0.3322063571,       1.38314535,     0.1260620555,   -0.03126902039,   -0.04452010353,      0.879130588,    0.01951684605,    -0.5159044204,   0.008877406511,    0.01283468334,    0.02994988601,   -0.02560253483,       1.22157768
            0.18,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       29.9785851,    -0.3322063571,      1.382674364,     0.1348509565,   -0.03107327017,   -0.04967604361,     0.8786442056,    0.01963306231,      -0.51551241,   0.008870661006,    0.01282493089,    0.02994988601,   -0.02560253483,       1.22157768
            0.19,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      30.34115354,    -0.3322063571,      1.382151848,     0.1436348317,   -0.03087636188,    -0.0548261942,     0.8781254612,    0.01974845838,    -0.5151164781,   0.008863848022,    0.01281508089,    0.02994988601,   -0.02560253483,       1.22157768
             0.2,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      30.70353533,    -0.3322063571,       1.38157786,     0.1524133581,   -0.03067830375,   -0.05997032739,     0.8775744285,    0.01986303019,    -0.5147166554,   0.008856968088,    0.01280513409,    0.02994988601,   -0.02560253483,       1.22157768
            0.21,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       31.0657286,    -0.3322063571,      1.380952462,     0.1611862129,   -0.03047910404,   -0.06510821627,     0.8769911829,    0.01997677377,     -0.514312973,   0.008850021739,    0.01279509127,    0.02994988601,   -0.02560253483,       1.22157768
            0.22,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      31.42773149,    -0.3322063571,      1.380275717,     0.1699530746,   -0.03027877105,   -0.07023963501,     0.8763758015,     0.0200896852,    -0.5139054622,    0.00884300951,     0.0127849532,    0.02994988601,   -0.02560253483,       1.22157768
            0.23,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      31.78954218,    -0.3322063571,      1.379547692,     0.1787136221,   -0.03007731312,   -0.07536435882,     0.8757283635,    0.02020176063,    -0.5134941542,   0.008835931942,    0.01277472067,    0.02994988601,   -0.02560253483,       1.22157768
            0.24,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      32.15115882,    -0.3322063571,      1.378768453,     0.1874675353,   -0.02987473863,   -0.08048216398,     0.8750489499,    0.02031299626,    -0.5130790806,   0.008828789579,    0.01276439446,    0.02994988601,   -0.02560253483,       1.22157768
            0.25,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       32.5125796,    -0.3322063571,      1.377938072,     0.1962144948,   -0.02967105601,   -0.08559282787,     0.8743376432,    0.02042338838,    -0.5126602733,   0.008821582968,    0.01275397536,    0.02994988601,   -0.02560253483,       1.22157768
            0.26,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      32.87380274,    -0.3322063571,      1.377056621,     0.2049541821,   -0.02946627369,   -0.09069612898,      0.873594528,    0.02053293332,    -0.5122377641,   0.008814312657,    0.01274346417,    0.02994988601,   -0.02560253483,       1.22157768
            0.27,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      33.23482643,    -0.3322063571,      1.376124175,     0.2136862796,   -0.02926040018,   -0.09579184692,     0.8728196906,    0.02064162749,    -0.5118115853,     0.0088069792,    0.01273286168,    0.02994988601,   -0.02560253483,       1.22157768
            0.28,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      33.59564891,    -0.3322063571,       1.37514081,     0.2224104705,   -0.02905344399,    -0.1008797625,      0.872013219,    0.02074946736,    -0.5113817691,   0.008799583153,     0.0127221687,    0.02994988601,   -0.02560253483,       1.22157768
            0.29,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      33.95626841,    -0.3322063571,      1.374106607,     0.2311264389,   -0.02884541369,    -0.1059596575,      0.871175203,    0.02085644945,    -0.5109483479,   0.008792125074,    0.01271138604,    0.02994988601,   -0.02560253483,       1.22157768
             0.3,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       34.3166832,    -0.3322063571,      1.373021645,     0.2398338697,   -0.02863631787,    -0.1110313152,     0.8703057339,    0.02096257038,    -0.5105113544,   0.008784605524,     0.0127005145,    0.02994988601,   -0.02560253483,       1.22157768
            0.31,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      34.67689154,    -0.3322063571,      1.371886008,      0.248532449,   -0.02842616516,    -0.1160945197,      0.869404905,     0.0210678268,    -0.5100708213,   0.008777025067,    0.01268955491,    0.02994988601,   -0.02560253483,       1.22157768
            0.32,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      35.03689171,    -0.3322063571,      1.370699783,     0.2572218636,   -0.02821496423,    -0.1211490567,     0.8684728112,    0.02117221545,    -0.5096267816,   0.008769384269,    0.01267850808,    0.02994988601,   -0.02560253483,       1.22157768
            0.33,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,        35.396682,    -0.3322063571,      1.369463057,     0.2659018013,   -0.02800272376,    -0.1261947127,     0.8675095489,    0.02127573311,    -0.5091792683,     0.0087616837,    0.01266737483,    0.02994988601,   -0.02560253483,       1.22157768
            0.34,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      35.75626074,    -0.3322063571,      1.368175919,      0.274571951,   -0.02778945248,    -0.1312312758,     0.8665152164,    0.02137837665,    -0.5087283146,   0.008753923931,    0.01265615599,    0.02994988601,   -0.02560253483,       1.22157768
            0.35,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      36.11562624,    -0.3322063571,      1.366838462,     0.2832320024,   -0.02757515915,     -0.136258535,     0.8654899134,    0.02148014299,    -0.5082739538,   0.008746105535,    0.01264485239,    0.02994988601,   -0.02560253483,       1.22157768
            0.36,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      36.47477684,    -0.3322063571,       1.36545078,     0.2918816464,   -0.02735985255,     -0.141276281,     0.8644337414,    0.02158102911,    -0.5078162195,   0.008738229089,    0.01263346487,    0.02994988601,   -0.02560253483,       1.22157768
            0.37,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       36.8337109,    -0.3322063571,      1.364012969,     0.3005205747,   -0.02714354151,    -0.1462843054,     0.8633468033,    0.02168103208,    -0.5073551452,   0.008730295169,    0.01262199425,    0.02994988601,   -0.02560253483,       1.22157768
            0.38,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      37.19242679,    -0.3322063571,      1.362525127,     0.3091484802,   -0.02692623486,    -0.1512824012,     0.8622292039,      0.021780149,    -0.5068907645,   0.008722304356,    0.01261044137,    0.02994988601,   -0.02560253483,       1.22157768
            0.39,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      37.55092287,    -0.3322063571,      1.360987355,     0.3177650569,   -0.02670794149,    -0.1562703628,     0.8610810491,    0.02187837707,    -0.5064231114,   0.008714257232,    0.01259880709,    0.02994988601,   -0.02560253483,       1.22157768
             0.4,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      37.90919756,    -0.3322063571,      1.359399754,     0.3263699997,   -0.02648867029,    -0.1612479858,     0.8599024468,    0.02197571352,    -0.5059522198,   0.008706154381,    0.01258709223,    0.02994988601,   -0.02560253483,       1.22157768
            0.41,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      38.26724927,    -0.3322063571,       1.35776243,     0.3349630047,    -0.0262684302,    -0.1662150672,     0.8586935061,    0.02207215566,    -0.5054781236,   0.008697996388,    0.01257529766,    0.02994988601,   -0.02560253483,       1.22157768
            0.42,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      38.62507641,    -0.3322063571,      1.356075489,     0.3435437691,   -0.02604723017,    -0.1711714053,     0.8574543378,    0.02216770089,     -0.505000857,   0.008689783841,    0.01256342421,    0.02994988601,   -0.02560253483,       1.22157768
