Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
             0.6,     0.9968059125,    0.01641942724,    0.01179465876,      8.993926259,      67.10636568,      59.59888613,    -0.5016021612,    -0.7073272046,     0.6902715035,  0.0001631119446,    -0.7156042632,    -0.7129738986, -0.0001219360276,     0.1819628575,     -1.000630421, -0.0002093086136,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.61,     0.9968059125,    0.01641942724,    0.01179465876,      8.993926259,      67.10636568,      60.18435965,    -0.5016021612,    -0.7144464947,     0.6831061419,  0.0001618841587,    -0.7082420078,    -0.7200855539, -0.0001236189296,     0.1818842898,     -1.000198371, -0.0002092182386,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.62,     0.9968059125,    0.01641942724,    0.01179465876,      8.993926259,      67.10636568,      60.76966414,    -0.5016021612,     -0.721491811,     0.6758700512,  0.0001606396111,    -0.7008096247,    -0.7271195881, -0.0001252883062,     0.1818053064,    -0.9997640336, -0.0002091273854,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.63,     0.9968059125,    0.01641942724,    0.01179465876,      8.993926259,      67.10636569,      61.35479869,    -0.5016021612,    -0.7284624563,     0.6685640111,  0.0001593784382,    -0.6933079634,    -0.7340753223, -0.0001269439919,     0.1817259164,    -0.9993274605, -0.0002090360645,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.64,     0.9968059125,    0.01641942724,    0.01179465876,      8.993926259,      67.10636569,      61.93976243,    -0.5016021612,    -0.7353577422,      0.661188808,  0.0001581007775,    -0.6857378799,    -0.7409520873, -0.0001285858231,     0.1816461289,    -0.9988887019, -0.0002089442864,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.65,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,      67.10636569,      62.52455448,    -0.5016021612,    -0.7421769887,     0.6537452348,  0.0001568067684,    -0.6781002359,    -0.7477492241, -0.0001302136382,     0.1815659531,    -0.9984478081, -0.0002088520617,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.66,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,      67.10636569,      63.10917398,    -0.5016021612,    -0.7489195246,     0.6462340911,   0.000155496552,    -0.6703958995,    -0.7544660835, -0.0001318272771,     0.1814853983,    -0.9980048299, -0.0002087594009,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.67,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,       67.1063657,      63.69362013,    -0.5016021612,    -0.7555846873,     0.6386561829,  0.0001541702707,    -0.6626257446,    -0.7611020265, -0.0001334265819,     0.1814044737,    -0.9975598179, -0.0002086663148,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.68,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,       67.1063657,      64.27789209,    -0.5016021612,     -0.762171823,     0.6310123224,  0.0001528280686,    -0.6547906507,    -0.7676564241, -0.0001350113963,     0.1813231885,    -0.9971128229, -0.0002085728138,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.69,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,       67.1063657,      64.86198908,    -0.5016021612,    -0.7686802868,     0.6233033283,  0.0001514700916,    -0.6468915032,    -0.7741286574,  -0.000136581566,     0.1812415519,     -0.996663896, -0.0002084789087,  3.212559396e-05, -0.0002029722725,     0.9982670654
             0.7,     0.9968059125,    0.01641942723,    0.01179465876,      8.993926259,       67.1063657,      65.44591034,    -0.5016021612,    -0.7751094425,     0.6155300252,  0.0001500964866,    -0.6389291929,    -0.7805181179, -0.0001381369386,     0.1811595733,     -0.996213088, -0.0002083846102,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.71,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636571,      66.02965511,    -0.5016021612,    -0.7814586631,     0.6076932438,  0.0001487074026,    -0.6309046157,     -0.786824207, -0.0001396773636,     0.1810772619,    -0.9957604503, -0.0002082899289,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.72,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636571,      66.61322265,    -0.5016021612,    -0.7877273303,     0.5997938209,  0.0001473029897,    -0.6228186733,    -0.7930463367, -0.0001412026924,     0.1809946271,    -0.9953060338, -0.0002081948755,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.73,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636571,      67.19661226,    -0.5016021612,     -0.793914835,     0.5918325989,  0.0001458833996,     -0.614672272,    -0.7991839291, -0.0001427127783,     0.1809116781,    -0.9948498899, -0.0002080994608,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.74,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636571,      67.77982324,    -0.5016021612,    -0.8000205772,      0.583810426,  0.0001444487854,    -0.6064663234,    -0.8052364165, -0.0001442074766,     0.1808284244,    -0.9943920699, -0.0002080036956,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.75,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636572,      68.36285493,    -0.5016021612,    -0.8060439661,     0.5757281561,  0.0001429993018,     -0.598201744,    -0.8112032419, -0.0001456866446,     0.1807448752,    -0.9939326252, -0.0002079075904,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.76,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636572,      68.94570666,    -0.5016021612,    -0.8119844198,     0.5675866485,  0.0001415351048,    -0.5898794548,    -0.8170838583, -0.0001471501413,     0.1806610398,    -0.9934716071, -0.0002078111561,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.77,     0.9968059125,    0.01641942722,    0.01179465876,      8.993926259,      67.10636572,      69.52837781,    -0.5016021612,    -0.8178413659,     0.5593867681,  0.0001400563517,    -0.5815003816,    -0.8228777295, -0.0001485978279,     0.1805769278,    -0.9930090671, -0.0002077144035,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.78,     0.9968059125,    0.01641942721,    0.01179465876,      8.993926259,      67.10636572,      70.11086775,    -0.5016021612,    -0.8236142412,     0.5511293848,  0.0001385632014,    -0.5730654547,    -0.8285843296, -0.0001500295677,     0.1804925483,    -0.9925450568, -0.0002076173434,  3.212559396e-05, -0.0002029722725,     0.9982670654
            0.79,     0.9968059125,    0.01641942721,    0.01179465876,      8.993926259,      67.10636572,      70.69317591,    -0.5016021612,    -0.8293024919,     0.5428153741,  0.0001370558139,    -0.5645756086,    -0.8342031429, -0.0001514452256,     0.1804079109,    -0.9920796276, -0.0002075199864,  3.212559396e-05, -0.0002029722725,     0.9982670654
