Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
               0,      7035.932572,   0.005249136681,      7.594643369,                0,                0,                0,     -28.32605612,             6999,                0,                0,                0,              7.5,                1,  -0.008137027593,               -0,               -0,                0,            -6999,          52492.5
           0.001,      7035.932572,   0.005249136681,      7.594643369,              360,              360,  6.194420527e-05,     -28.32605612,             6999,           0.0075,            0.001, -8.137027593e-06,              7.5,                1,  -0.008137027593,               -0,               -0, -4.857225724e-19,            -6999,          52492.5
           0.002,      7035.932572,   0.005249136681,      7.594643369,              360,              360,  0.0001238825267,     -28.32605612,             6999,            0.015,            0.002, -1.627405519e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -2.151057083e-18,            -6999,          52492.5
           0.003,      7035.932572,   0.005249136681,      7.594643369,              360,              360,  0.0001858228093,     -28.32605612,             6999,           0.0225,            0.003, -2.441108278e-05,              7.5,                1,  -0.008137027593,               -0,               -0,  -5.41233704e-18,            -6999,          52492.5
           0.004,      7035.932572,   0.005249136681,      7.594643369,              360,              360,  0.0002477635823,     -28.32605612,             6999,             0.03,            0.004, -3.254811037e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -7.077670917e-18,            -6999,          52492.5
           0.005,      7035.932572,   0.005249136681,      7.594643369,              360,              360,  0.0003097021978,     -28.32605612,             6999,           0.0375,            0.005, -4.068513796e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -1.387776141e-18,            -6999,          52492.5
           0.006,      7035.932572,   0.005249136681,      7.594643369,              360,                0,  0.0003716426766,     -28.32605612,             6999,            0.045,            0.006, -4.882216556e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -8.604221872e-18,            -6999,          52492.5
           0.007,      7035.932572,   0.005249136681,      7.594643369,              360,                0,  0.0004335842201,     -28.32605612,             6999,           0.0525,            0.007, -5.695919315e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -1.193488332e-17,            -6999,          52492.5
           0.008,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.000495523487,     -28.32605612,             6999,             0.06,            0.008, -6.509622074e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -1.110195343e-18,            -6999,          52492.5
           0.009,      7035.932572,   0.005249136681,      7.594643369,              360,                0,  0.0005574645052,     -28.32605612,             6999,           0.0675,            0.009, -7.323324833e-05,              7.5,                1,  -0.008137027593,               -0,               -0, -3.330619191e-18,            -6999,          52492.5
            0.01,      7035.932572,   0.005249136681,      7.594643369,                0,                0,  0.0006194055724,     -28.32605612,             6999,            0.075,             0.01, -8.137027593e-05,              7.5,     0.9999999999,  -0.008137027593,               -0,               -0,  2.775642039e-18,            -6999,          52492.5
           0.011,      7035.932572,   0.005249136681,      7.594643369,              360,                0,  0.0006813445356,     -28.32605612,             6999,           0.0825,            0.011, -8.950730352e-05,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0, -8.325312175e-19,            -6999,          52492.5
           0.012,      7035.932572,   0.005249136681,      7.594643369,                0,              360,  0.0007432858435,     -28.32605612,      6998.999999,             0.09,            0.012, -9.764433111e-05,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0,  6.661548353e-18,            -6999,          52492.5
           0.013,      7035.932572,   0.005249136681,      7.594643369,                0,              360,  0.0008052262393,     -28.32605612,      6998.999999,           0.0975,            0.013, -0.0001057813587,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0,  1.193521117e-17,            -6999,          52492.5
           0.014,      7035.932572,   0.005249136681,      7.594643369,                0,              360,  0.0008671654981,     -28.32605612,      6998.999999,            0.105,            0.014, -0.0001139183863,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0,  1.554357668e-17,            -6999,          52492.5
           0.015,      7035.932572,   0.005249136681,      7.594643369,                0,              360,  0.0009291065933,     -28.32605612,      6998.999999,           0.1125,            0.015, -0.0001220554139,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0,  2.776199058e-18,            -6999,          52492.5
           0.016,      7035.932572,   0.005249136681,      7.594643369,                0,              360,  0.0009910477096,     -28.32605612,      6998.999999,             0.12,            0.016, -0.0001301924415,      7.499999999,     0.9999999999,  -0.008137027593,               -0,               -0,  1.887467722e-17,            -6999,          52492.5
           0.017,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.001052987459,     -28.32605612,      6998.999999,           0.1275,            0.017, -0.0001383294691,      7.499999999,     0.9999999998,  -0.008137027593,               -0,               -0,  3.663855926e-17,            -6999,          52492.5
           0.018,      7035.932572,   0.005249136681,      7.594643369,                0,                0,    0.00111492803,     -28.32605612,      6998.999999,            0.135,            0.018, -0.0001464664967,      7.499999999,     0.9999999998,  -0.008137027593,               -0,               -0,  2.886739489e-17,            -6999,          52492.5
           0.019,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.001176869293,     -28.32605612,      6998.999999,           0.1425,            0.019, -0.0001546035243,      7.499999998,     0.9999999998,  -0.008137027593,               -0,               -0,  3.774967457e-17,            -6999,          52492.5
            0.02,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.001238809085,     -28.32605612,      6998.999998,             0.15,             0.02, -0.0001627405518,      7.499999998,     0.9999999998,  -0.008137027593,               -0,               -0,  1.110493352e-17,            -6999,          52492.5
           0.021,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.001300749578,     -28.32605612,      6998.999998,           0.1575,            0.021, -0.0001708775794,      7.499999998,     0.9999999997,  -0.008137027593,               -0,               -0,  3.889230722e-18,            -6999,          52492.5
           0.022,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.001362689874,     -28.32605612,      6998.999998,            0.165,            0.022,  -0.000179014607,      7.499999998,     0.9999999997,  -0.008137027593,               -0,               -0, -2.497566441e-17,            -6999,          52492.5
           0.023,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.001424630509,     -28.32605612,      6998.999998,           0.1725,            0.023, -0.0001871516346,      7.499999998,     0.9999999997,  -0.008137027593,               -0,               -0, -3.330125349e-17,            -6999,          52492.5
           0.024,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.001486571197,     -28.32605612,      6998.999998,             0.18,            0.024, -0.0001952886622,      7.499999997,     0.9999999997,  -0.008137027593,               -0,               -0, -1.442617271e-17,            -6999,          52492.5
           0.025,      7035.932572,   0.005249136681,      7.594643369,                0,              360,    0.00154851146,     -28.32605612,      6998.999997,           0.1875,            0.025, -0.0002034256898,      7.499999997,     0.9999999996,  -0.008137027593,               -0,               -0,  8.249727724e-21,            -6999,          52492.5
           0.026,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.001610451573,     -28.32605612,      6998.999997,            0.195,            0.026, -0.0002115627174,      7.499999997,     0.9999999996,  -0.008137027593,               -0,               -0, -3.107620764e-17,            -6999,          52492.5
           0.027,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.001672392208,     -28.32605612,      6998.999997,           0.2025,            0.027,  -0.000219699745,      7.499999997,     0.9999999996,  -0.008137027593,               -0,               -0, -9.979885668e-18,            -6999,          52492.5
           0.028,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.001734332677,     -28.32605612,      6998.999997,             0.21,            0.028, -0.0002278367726,      7.499999997,     0.9999999995,  -0.008137027593,               -0,               -0,  1.777810722e-17,            -6999,          52492.5
           0.029,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.001796272999,     -28.32605612,      6998.999997,           0.2175,            0.029, -0.0002359738002,      7.499999996,     0.9999999995,  -0.008137027593,               -0,               -0, -1.052979149e-17,            -6999,          52492.5
            0.03,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.001858213383,     -28.32605612,      6998.999996,            0.225,    0.02999999999, -0.0002441108277,      7.499999996,     0.9999999995,  -0.008137027593,               -0,               -0,  2.796085521e-18,            -6999,          52492.5
           0.031,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.001920154013,     -28.32605612,      6998.999996,           0.2325,    0.03099999999, -0.0002522478553,      7.499999996,     0.9999999994,  -0.008137027593,               -0,               -0, -1.107804513e-17,            -6999,          52492.5
           0.032,      7035.932572,   0.005249136681,      7.594643369,                0,              360,     0.0019820945,     -28.32605612,      6998.999996,             0.24,    0.03199999999, -0.0002603848829,      7.499999996,     0.9999999994,  -0.008137027593,               -0,               -0,  1.668169122e-17,            -6999,          52492.5
           0.033,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002044035033,     -28.32605612,      6998.999996,     0.2474999999,    0.03299999999, -0.0002685219105,      7.499999995,     0.9999999994,  -0.008137027593,               -0,               -0, -7.738500691e-18,            -6999,          52492.5
           0.034,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.002105975436,     -28.32605612,      6998.999995,     0.2549999999,    0.03399999999, -0.0002766589381,      7.499999995,     0.9999999993,  -0.008137027593,               -0,               -0,  1.336105888e-17,            -6999,          52492.5
           0.035,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002167915889,     -28.32605612,      6998.999995,     0.2624999999,    0.03499999999, -0.0002847959657,      7.499999995,     0.9999999993,  -0.008137027593,               -0,               -0, -4.436455195e-17,            -6999,          52492.5
           0.036,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.002229856386,     -28.32605612,      6998.999995,     0.2699999999,    0.03599999999, -0.0002929329933,      7.499999994,     0.9999999992,  -0.008137027593,               -0,               -0, -2.548404942e-17,            -6999,          52492.5
           0.037,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002291796925,     -28.32605612,      6998.999994,     0.2774999999,    0.03699999999, -0.0003010700209,      7.499999994,     0.9999999992,  -0.008137027593,               -0,               -0, -2.714188427e-17,            -6999,          52492.5
           0.038,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002353737193,     -28.32605612,      6998.999994,     0.2849999999,    0.03799999999, -0.0003092070484,      7.499999994,     0.9999999992,  -0.008137027593,               -0,               -0, -6.266066523e-17,            -6999,          52492.5
           0.039,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002415677662,     -28.32605612,      6998.999994,     0.2924999999,    0.03899999999,  -0.000317344076,      7.499999993,     0.9999999991,  -0.008137027593,               -0,               -0,  -8.98518461e-17,            -6999,          52492.5
            0.04,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002477618024,     -28.32605612,      6998.999993,     0.2999999999,    0.03999999999, -0.0003254811036,      7.499999993,     0.9999999991,  -0.008137027593,               -0,               -0, -3.322018606e-17,            -6999,          52492.5
           0.041,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.002539558573,     -28.32605612,      6998.999993,     0.3074999999,    0.04099999999, -0.0003336181312,      7.499999993,      0.999999999,  -0.008137027593,               -0,               -0,  6.759210252e-18,            -6999,          52492.5
           0.042,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.002601499156,     -28.32605612,      6998.999993,     0.3149999999,    0.04199999999, -0.0003417551588,      7.499999992,      0.999999999,  -0.008137027593,               -0,               -0,  1.676374969e-17,            -6999,          52492.5
           0.043,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.002663439498,     -28.32605612,      6998.999992,     0.3224999999,    0.04299999998, -0.0003498921864,      7.499999992,     0.9999999989,  -0.008137027593,               -0,               -0, -1.652915673e-17,            -6999,          52492.5
           0.044,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.002725380148,     -28.32605612,      6998.999992,     0.3299999999,    0.04399999998, -0.0003580292139,      7.499999992,     0.9999999989,  -0.008137027593,               -0,               -0, -1.429358266e-17,            -6999,          52492.5
           0.045,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.002787320565,     -28.32605612,      6998.999992,     0.3374999999,    0.04499999998, -0.0003661662415,      7.499999991,     0.9999999988,  -0.008137027593,               -0,               -0,  3.068701743e-17,            -6999,          52492.5
           0.046,      7035.932572,   0.005249136681,      7.594643369,                0,                0,    0.00284926089,     -28.32605612,      6998.999991,     0.3449999999,    0.04599999998, -0.0003743032691,      7.499999991,     0.9999999988,  -0.008137027593,               -0,               -0,  4.957891639e-17,            -6999,          52492.5
           0.047,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.002911201255,     -28.32605612,      6998.999991,     0.3524999998,    0.04699999998, -0.0003824402967,       7.49999999,     0.9999999987,  -0.008137027593,               -0,               -0,  2.905954294e-17,            -6999,          52492.5
           0.048,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.002973142026,     -28.32605612,      6998.999991,     0.3599999998,    0.04799999998, -0.0003905773243,       7.49999999,     0.9999999987,  -0.008137027593,               -0,               -0,  5.128551042e-17,            -6999,          52492.5
           0.049,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.003035082216,     -28.32605612,       6998.99999,     0.3674999998,    0.04899999998, -0.0003987143519,       7.49999999,     0.9999999986,  -0.008137027593,               -0,               -0,  6.463156263e-17,            -6999,          52492.5
            0.05,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.003097022684,     -28.32605612,       6998.99999,     0.3749999998,    0.04999999998, -0.0004068513794,      7.499999989,     0.9999999985,  -0.008137027593,               -0,               -0,  5.577514252e-17,            -6999,          52492.5
           0.051,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.003158963068,     -28.32605612,      6998.999989,     0.3824999998,    0.05099999997,  -0.000414988407,      7.499999989,     0.9999999985,  -0.008137027593,               -0,               -0,  1.139369799e-17,            -6999,          52492.5
           0.052,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.003220903373,     -28.32605612,      6998.999989,     0.3899999998,    0.05199999997, -0.0004231254346,      7.499999988,     0.9999999984,  -0.008137027593,               -0,               -0,   1.69745312e-17,            -6999,          52492.5
           0.053,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.003282844047,     -28.32605612,      6998.999989,     0.3974999998,    0.05299999997, -0.0004312624622,      7.499999988,     0.9999999984,  -0.008137027593,               -0,               -0,  1.756173688e-17,            -6999,          52492.5
           0.054,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003344784525,     -28.32605612,      6998.999988,     0.4049999998,    0.05399999997, -0.0004393994898,      7.499999987,     0.9999999983,  -0.008137027593,               -0,               -0, -5.567837278e-17,            -6999,          52492.5
           0.055,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003406724925,     -28.32605612,      6998.999988,     0.4124999998,    0.05499999997, -0.0004475365173,      7.499999987,     0.9999999982,  -0.008137027593,               -0,               -0, -1.050460265e-16,            -6999,          52492.5
           0.056,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003468665355,     -28.32605612,      6998.999987,     0.4199999997,    0.05599999997, -0.0004556735449,      7.499999986,     0.9999999982,  -0.008137027593,               -0,               -0, -8.835259889e-17,            -6999,          52492.5
           0.057,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003530605918,     -28.32605612,      6998.999987,     0.4274999997,    0.05699999996, -0.0004638105725,      7.499999986,     0.9999999981,  -0.008137027593,               -0,               -0,  -8.24808782e-17,            -6999,          52492.5
           0.058,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003592546505,     -28.32605612,      6998.999986,     0.4349999997,    0.05799999996, -0.0004719476001,      7.499999985,      0.999999998,  -0.008137027593,               -0,               -0, -9.103892736e-17,            -6999,          52492.5
           0.059,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003654486816,     -28.32605612,      6998.999986,     0.4424999997,    0.05899999996, -0.0004800846276,      7.499999985,      0.999999998,  -0.008137027593,               -0,               -0, -1.273492552e-16,            -6999,          52492.5
            0.06,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003716427257,     -28.32605612,      6998.999985,     0.4499999997,    0.05999999996, -0.0004882216552,      7.499999984,     0.9999999979,  -0.008137027593,               -0,               -0, -9.371206202e-17,            -6999,          52492.5
           0.061,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003778367628,     -28.32605612,      6998.999985,     0.4574999997,    0.06099999996, -0.0004963586828,      7.499999984,     0.9999999978,  -0.008137027593,               -0,               -0,  -1.19190595e-16,            -6999,          52492.5
           0.062,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003840308028,     -28.32605612,      6998.999984,     0.4649999997,    0.06199999995, -0.0005044957104,      7.499999983,     0.9999999978,  -0.008137027593,               -0,               -0, -9.970125994e-17,            -6999,          52492.5
           0.063,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.003902248642,     -28.32605612,      6998.999984,     0.4724999996,    0.06299999995, -0.0005126327379,      7.499999983,     0.9999999977,  -0.008137027593,               -0,               -0, -4.856654159e-17,            -6999,          52492.5
           0.064,      7035.932572,   0.005249136681,      7.594643369,                0,                0,      0.003964189,     -28.32605612,      6998.999983,     0.4799999996,    0.06399999995, -0.0005207697655,      7.499999982,     0.9999999976,  -0.008137027593,               -0,               -0,  2.089108188e-17,            -6999,          52492.5
           0.065,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.004026129477,     -28.32605612,      6998.999983,     0.4874999996,    0.06499999995, -0.0005289067931,      7.499999982,     0.9999999975,  -0.008137027593,               -0,               -0,  3.845020851e-17,            -6999,          52492.5
           0.066,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.004088069889,     -28.32605612,      6998.999982,     0.4949999996,    0.06599999994, -0.0005370438207,      7.499999981,     0.9999999975,  -0.008137027593,               -0,               -0,  -6.15851376e-18,            -6999,          52492.5
           0.067,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.004150010414,     -28.32605612,      6998.999982,     0.5024999996,    0.06699999994, -0.0005451808482,       7.49999998,     0.9999999974,  -0.008137027593,               -0,               -0, -1.262575436e-16,            -6999,          52492.5
           0.068,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.004211950874,     -28.32605612,      6998.999981,     0.5099999995,    0.06799999994, -0.0005533178758,       7.49999998,     0.9999999973,  -0.008137027592,               -0,               -0, -1.686358797e-16,            -6999,          52492.5
           0.069,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.004273891357,     -28.32605612,      6998.999981,     0.5174999995,    0.06899999994, -0.0005614549034,      7.499999979,     0.9999999972,  -0.008137027592,               -0,               -0, -1.446730772e-16,            -6999,          52492.5
            0.07,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.004335831695,     -28.32605612,       6998.99998,     0.5249999995,    0.06999999993, -0.0005695919309,      7.499999979,     0.9999999972,  -0.008137027592,               -0,               -0, -1.789914326e-16,            -6999,          52492.5
           0.071,      7035.932572,   0.005249136681,      7.594643369,              360,                0,   0.004397772307,     -28.32605612,      6998.999979,     0.5324999995,    0.07099999993, -0.0005777289585,      7.499999978,     0.9999999971,  -0.008137027592,               -0,               -0, -1.183799236e-16,            -6999,          52492.5
           0.072,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.004459712692,     -28.32605612,      6998.999979,     0.5399999995,    0.07199999993, -0.0005858659861,      7.499999977,      0.999999997,  -0.008137027592,               -0,               -0, -3.167212591e-17,            -6999,          52492.5
           0.073,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.004521653182,     -28.32605612,      6998.999978,     0.5474999994,    0.07299999992, -0.0005940030137,      7.499999977,     0.9999999969,  -0.008137027592,               -0,               -0, -3.793919969e-17,            -6999,          52492.5
           0.074,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.004583593533,     -28.32605612,      6998.999978,     0.5549999994,    0.07399999992, -0.0006021400412,      7.499999976,     0.9999999968,  -0.008137027592,               -0,               -0,  6.793282516e-17,            -6999,          52492.5
           0.075,      7035.932572,   0.005249136681,      7.594643369,              360,              360,   0.004645534066,     -28.32605612,      6998.999977,     0.5624999994,    0.07499999992, -0.0006102770688,      7.499999975,     0.9999999967,  -0.008137027592,               -0,               -0, -4.934209817e-18,            -6999,          52492.5
           0.076,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.004707474618,     -28.32605612,      6998.999977,     0.5699999994,    0.07599999991, -0.0006184140964,      7.499999975,     0.9999999966,  -0.008137027592,               -0,               -0,  1.187153588e-16,            -6999,          52492.5
           0.077,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.004769415036,     -28.32605612,      6998.999976,     0.5774999993,    0.07699999991, -0.0006265511239,      7.499999974,     0.9999999966,  -0.008137027592,               -0,               -0,  1.010964649e-16,            -6999,          52492.5
           0.078,      7035.932572,   0.005249136681,      7.594643369,                0,              360,     0.0048313554,     -28.32605612,      6998.999975,     0.5849999993,    0.07799999991, -0.0006346881515,      7.499999973,     0.9999999965,  -0.008137027592,               -0,               -0,  1.439924401e-16,            -6999,          52492.5
           0.079,      7035.932572,   0.005249136681,      7.594643369,                0,              360,    0.00489329601,     -28.32605612,      6998.999975,     0.5924999993,     0.0789999999,  -0.000642825179,      7.499999973,     0.9999999964,  -0.008137027592,               -0,               -0,   1.78569761e-16,            -6999,          52492.5
            0.08,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.004955236269,     -28.32605612,      6998.999974,     0.5999999993,     0.0799999999, -0.0006509622066,      7.499999972,     0.9999999963,  -0.008137027592,               -0,               -0,  1.359949123e-16,            -6999,          52492.5
           0.081,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.005017176698,     -28.32605612,      6998.999973,     0.6074999992,     0.0809999999, -0.0006590992342,      7.499999971,     0.9999999962,  -0.008137027592,               -0,               -0,  2.369250405e-16,            -6999,          52492.5
           0.082,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005079117291,     -28.32605612,      6998.999973,     0.6149999992,    0.08199999989, -0.0006672362617,      7.499999971,     0.9999999961,  -0.008137027592,               -0,               -0,  2.357236304e-16,            -6999,          52492.5
           0.083,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005141057758,     -28.32605612,      6998.999972,     0.6224999992,    0.08299999989, -0.0006753732893,       7.49999997,      0.999999996,  -0.008137027592,               -0,               -0,  2.856017956e-16,            -6999,          52492.5
           0.084,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.005202998104,     -28.32605612,      6998.999971,     0.6299999991,    0.08399999989, -0.0006835103168,      7.499999969,     0.9999999959,  -0.008137027592,               -0,               -0,  2.067037514e-16,            -6999,          52492.5
           0.085,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005264938541,     -28.32605612,      6998.999971,     0.6374999991,    0.08499999988, -0.0006916473444,      7.499999969,     0.9999999958,  -0.008137027592,               -0,               -0,  2.230173461e-16,            -6999,          52492.5
           0.086,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005326879065,     -28.32605612,       6998.99997,     0.6449999991,    0.08599999988,  -0.000699784372,      7.499999968,     0.9999999957,  -0.008137027592,               -0,               -0,  1.965977312e-16,            -6999,          52492.5
           0.087,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005388819539,     -28.32605612,      6998.999969,      0.652499999,    0.08699999987, -0.0007079213995,      7.499999967,     0.9999999956,  -0.008137027592,               -0,               -0,  1.696337518e-16,            -6999,          52492.5
           0.088,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005450759897,     -28.32605612,      6998.999968,      0.659999999,    0.08799999987, -0.0007160584271,      7.499999966,     0.9999999955,  -0.008137027592,               -0,               -0,   7.32919599e-17,            -6999,          52492.5
           0.089,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005512700408,     -28.32605612,      6998.999968,      0.667499999,    0.08899999986, -0.0007241954546,      7.499999965,     0.9999999954,  -0.008137027592,               -0,               -0,  6.078352075e-17,            -6999,          52492.5
            0.09,      7035.932572,   0.005249136681,      7.594643369,                0,              360,    0.00557464087,     -28.32605612,      6998.999967,     0.6749999989,    0.08999999986, -0.0007323324822,      7.499999965,     0.9999999953,  -0.008137027592,               -0,               -0,  1.382150581e-16,            -6999,          52492.5
           0.091,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005636581285,     -28.32605612,      6998.999966,     0.6824999989,    0.09099999985, -0.0007404695097,      7.499999964,     0.9999999952,  -0.008137027592,               -0,               -0,  1.634784306e-16,            -6999,          52492.5
           0.092,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.005698521782,     -28.32605612,      6998.999966,     0.6899999989,    0.09199999985, -0.0007486065373,      7.499999963,     0.9999999951,  -0.008137027592,               -0,               -0,  1.787625286e-16,            -6999,          52492.5
           0.093,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005760462169,     -28.32605612,      6998.999965,     0.6974999988,    0.09299999984, -0.0007567435648,      7.499999962,      0.999999995,  -0.008137027592,               -0,               -0,  1.152339491e-16,            -6999,          52492.5
           0.094,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.005822402763,     -28.32605612,      6998.999964,     0.7049999988,    0.09399999984, -0.0007648805924,      7.499999961,     0.9999999949,  -0.008137027592,               -0,               -0,  9.335232379e-17,            -6999,          52492.5
           0.095,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.005884343123,     -28.32605612,      6998.999963,     0.7124999988,    0.09499999983, -0.0007730176199,      7.499999961,     0.9999999948,  -0.008137027592,               -0,               -0,  7.870118224e-17,            -6999,          52492.5
           0.096,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.005946283686,     -28.32605612,      6998.999963,     0.7199999987,    0.09599999983, -0.0007811546475,       7.49999996,     0.9999999946,  -0.008137027592,               -0,               -0,  1.134694518e-16,            -6999,          52492.5
           0.097,      7035.932572,   0.005249136681,      7.594643369,                0,              360,    0.00600822402,     -28.32605612,      6998.999962,     0.7274999987,    0.09699999982,  -0.000789291675,      7.499999959,     0.9999999945,  -0.008137027592,               -0,               -0,  1.288237669e-16,            -6999,          52492.5
           0.098,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.006070164434,     -28.32605612,      6998.999961,     0.7349999986,    0.09799999982, -0.0007974287026,      7.499999958,     0.9999999944,  -0.008137027592,               -0,               -0,  2.650986254e-17,            -6999,          52492.5
           0.099,      7035.932572,   0.005249136681,      7.594643369,                0,              360,   0.006132104924,     -28.32605612,       6998.99996,     0.7424999986,    0.09899999981, -0.0008055657301,      7.499999957,     0.9999999943,  -0.008137027592,               -0,               -0,  1.018475444e-16,            -6999,          52492.5
             0.1,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.006194045371,     -28.32605612,      6998.999959,     0.7499999985,    0.09999999981, -0.0008137027577,      7.499999956,     0.9999999942,  -0.008137027592,               -0,               -0,  6.395887274e-17,            -6999,          52492.5
           0.101,      7035.932572,   0.005249136681,      7.594643369,                0,              360,    0.00625598595,     -28.32605612,      6998.999958,     0.7574999985,     0.1009999998, -0.0008218397852,      7.499999956,     0.9999999941,  -0.008137027592,               -0,               -0,  1.770774282e-16,            -6999,          52492.5
           0.102,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.006317926312,     -28.32605612,      6998.999958,     0.7649999985,     0.1019999998, -0.0008299768128,      7.499999955,      0.999999994,  -0.008137027592,               -0,               -0,  1.242350501e-16,            -6999,          52492.5
           0.103,      7035.932572,   0.005249136681,      7.594643369,                0,                0,   0.006379866806,     -28.32605612,      6998.999957,     0.7724999984,     0.1029999998, -0.0008381138403,      7.499999954,     0.9999999938,  -0.008137027592,               -0,               -0,  8.639861328e-17,            -6999,          52492.5
