Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
          0.2486,             7121,            0.063,               45,                0,              360,    0.01701133556,     -27.98767321,      6672.376723,      1.400816834,      1.400816834,  -0.002225756957,      5.634822187,      5.634822187,  -0.008953165633,               -0,               -0,  1.440300176e-15,     -37597.65952,      37597.65952
          0.2487,             7121,            0.063,               45,                0,              360,    0.01701817841,     -27.98767321,      6672.376723,      1.401380317,      1.401380317,  -0.002226652274,      5.634822187,      5.634822187,  -0.008953165633,               -0,               -0,  9.485846473e-16,     -37597.65952,      37597.65952
          0.2488,             7121,            0.063,               45,                0,              360,    0.01702502124,     -27.98767321,      6672.376723,      1.401943799,      1.401943799,   -0.00222754759,      5.634822187,      5.634822187,  -0.008953165633,               -0,               -0,   9.42580395e-16,     -37597.65952,      37597.65952
          0.2489,             7121,            0.063,               45,                0,              360,    0.01703186413,     -27.98767321,      6672.376723,      1.402507281,      1.402507281,  -0.002228442907,      5.634822186,      5.634822186,  -0.008953165633,               -0,               -0,  1.657670326e-15,     -37597.65952,      37597.65952
           0.249,             7121,            0.063,               45,                0,              360,    0.01703870699,     -27.98767321,      6672.376722,      1.403070763,      1.403070763,  -0.002229338223,      5.634822186,      5.634822186,  -0.008953165633,               -0,               -0,  8.268736142e-16,     -37597.65952,      37597.65952
          0.2491,             7121,            0.063,               45,                0,              360,    0.01704554981,     -27.98767321,      6672.376722,      1.403634245,      1.403634245,   -0.00223023354,      5.634822186,      5.634822186,  -0.008953165633,               -0,               -0,  9.871049795e-16,     -37597.65952,      37597.65952
          0.2492,             7121,            0.063,               45,                0,              360,    0.01705239265,     -27.98767321,      6672.376722,      1.404197728,      1.404197728,  -0.002231128856,      5.634822186,      5.634822186,  -0.008953165633,               -0,               -0,  1.122565462e-15,     -37597.65952,      37597.65952
          0.2493,             7121,            0.063,               45,                0,              360,    0.01705923554,     -27.98767321,      6672.376722,       1.40476121,       1.40476121,  -0.002232024173,      5.634822186,      5.634822186,  -0.008953165633,               -0,               -0,  1.105634523e-15,     -37597.65952,      37597.65952
          0.2494,             7121,            0.063,               45,                0,              360,    0.01706607838,     -27.98767321,      6672.376722,      1.405324692,      1.405324692,   -0.00223291949,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  1.171695068e-15,     -37597.65952,      37597.65952
          0.2495,             7121,            0.063,               45,                0,              360,    0.01707292123,     -27.98767321,      6672.376721,      1.405888174,      1.405888174,  -0.002233814806,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  1.357800414e-15,     -37597.65952,      37597.65952
          0.2496,             7121,            0.063,               45,                0,              360,    0.01707976409,     -27.98767321,      6672.376721,      1.406451657,      1.406451657,  -0.002234710123,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  1.007651773e-15,     -37597.65952,      37597.65952
          0.2497,             7121,            0.063,               45,                0,              360,    0.01708660696,     -27.98767321,      6672.376721,      1.407015139,      1.407015139,  -0.002235605439,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  8.818070252e-16,     -37597.65952,      37597.65952
          0.2498,             7121,            0.063,               45,                0,              360,     0.0170934498,     -27.98767321,      6672.376721,      1.407578621,      1.407578621,  -0.002236500756,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  8.526456314e-16,     -37597.65952,      37597.65952
          0.2499,             7121,            0.063,               45,                0,              360,    0.01710029268,     -27.98767321,       6672.37672,      1.408142103,      1.408142103,  -0.002237396072,      5.634822185,      5.634822185,  -0.008953165633,               -0,               -0,  1.680725471e-15,     -37597.65952,      37597.65952
            0.25,             7121,            0.063,               45,                0,              360,    0.01710713552,     -27.98767321,       6672.37672,      1.408705585,      1.408705585,  -0.002238291389,      5.634822184,      5.634822184,  -0.008953165633,               -0,               -0,   1.09906572e-15,     -37597.65952,      37597.65952
          0.2501,             7121,            0.063,               45,                0,              360,    0.01711397835,     -27.98767321,       6672.37672,      1.409269068,      1.409269068,  -0.002239186705,      5.634822184,      5.634822184,  -0.008953165633,               -0,               -0,  1.119406123e-15,     -37597.65952,      37597.65952
          0.2502,             7121,            0.063,               45,                0,              360,    0.01712082119,     -27.98767321,       6672.37672,       1.40983255,       1.40983255,  -0.002240082022,      5.634822184,      5.634822184,  -0.008953165633,               -0,               -0,  1.614126142e-15,     -37597.65952,      37597.65952
          0.2503,             7121,            0.063,               45,                0,              360,    0.01712766405,     -27.98767321,       6672.37672,      1.410396032,      1.410396032,  -0.002240977338,      5.634822184,      5.634822184,  -0.008953165632,               -0,               -0,  1.202921916e-15,     -37597.65952,      37597.65952
          0.2504,             7121,            0.063,               45,                0,              360,    0.01713450693,     -27.98767321,      6672.376719,      1.410959514,      1.410959514,  -0.002241872655,      5.634822184,      5.634822184,  -0.008953165632,               -0,               -0,  1.009855281e-15,     -37597.65952,      37597.65952
          0.2505,             7121,            0.063,               45,                0,              360,    0.01714134977,     -27.98767321,      6672.376719,      1.411522997,      1.411522997,  -0.002242767971,      5.634822183,      5.634822183,  -0.008953165632,               -0,               -0,  9.073056974e-16,     -37597.65952,      37597.65952
          0.2506,             7121,            0.063,               45,                0,              360,    0.01714819263,     -27.98767321,      6672.376719,      1.412086479,      1.412086479,  -0.002243663288,      5.634822183,      5.634822183,  -0.008953165632,               -0,               -0,  1.292827599e-15,     -37597.65952,      37597.65952
          0.2507,             7121,            0.063,               45,                0,              360,    0.01715503549,     -27.98767321,      6672.376719,      1.412649961,      1.412649961,  -0.002244558604,      5.634822183,      5.634822183,  -0.008953165632,               -0,               -0,  1.513625471e-15,     -37597.65952,      37597.65952
          0.2508,             7121,            0.063,               45,                0,              360,    0.01716187836,     -27.98767321,      6672.376718,      1.413213443,      1.413213443,  -0.002245453921,      5.634822183,      5.634822183,  -0.008953165632,               -0,               -0,  1.442078776e-15,     -37597.65952,      37597.65952
          0.2509,             7121,            0.063,               45,                0,              360,    0.01716872119,     -27.98767321,      6672.376718,      1.413776925,      1.413776925,  -0.002246349237,      5.634822183,      5.634822183,  -0.008953165632,               -0,               -0,  1.475741948e-15,     -37597.65952,      37597.65952
           0.251,             7121,            0.063,               45,                0,              360,    0.01717556406,     -27.98767321,      6672.376718,      1.414340408,      1.414340408,  -0.002247244554,      5.634822182,      5.634822182,  -0.008953165632,               -0,               -0,  9.618194733e-16,     -37597.65952,      37597.65952
          0.2511,             7121,            0.063,               45,                0,              360,     0.0171824069,     -27.98767321,      6672.376718,       1.41490389,       1.41490389,   -0.00224813987,      5.634822182,      5.634822182,  -0.008953165632,               -0,               -0,  8.175355246e-16,     -37597.65952,      37597.65952
          0.2512,             7121,            0.063,               45,                0,              360,    0.01718924979,     -27.98767321,      6672.376718,      1.415467372,      1.415467372,  -0.002249035187,      5.634822182,      5.634822182,  -0.008953165632,               -0,               -0,  1.645780744e-15,     -37597.65952,      37597.65952
          0.2513,             7121,            0.063,               45,                0,              360,    0.01719609262,     -27.98767321,      6672.376717,      1.416030854,      1.416030854,  -0.002249930504,      5.634822182,      5.634822182,  -0.008953165632,               -0,               -0,  1.179574307e-15,     -37597.65952,      37597.65952
          0.2514,             7121,            0.063,               45,                0,              360,    0.01720293545,     -27.98767321,      6672.376717,      1.416594337,      1.416594337,   -0.00225082582,      5.634822182,      5.634822182,  -0.008953165632,               -0,               -0,   1.43065596e-15,     -37597.65952,      37597.65952
          0.2515,             7121,            0.063,               45,                0,              360,    0.01720977831,     -27.98767321,      6672.376717,      1.417157819,      1.417157819,  -0.002251721137,      5.634822181,      5.634822181,  -0.008953165632,               -0,               -0,  1.020223297e-15,     -37597.65952,      37597.65952
          0.2516,             7121,            0.063,               45,                0,              360,    0.01721662116,     -27.98767321,      6672.376717,      1.417721301,      1.417721301,  -0.002252616453,      5.634822181,      5.634822181,  -0.008953165632,               -0,               -0,  1.597012619e-15,     -37597.65952,      37597.65952
          0.2517,             7121,            0.063,               45,                0,              360,    0.01722346402,     -27.98767321,      6672.376716,      1.418284783,      1.418284783,   -0.00225351177,      5.634822181,      5.634822181,  -0.008953165632,               -0,               -0,  1.620049992e-15,     -37597.65952,      37597.65952
          0.2518,             7121,            0.063,               45,                0,              360,    0.01723030685,     -27.98767321,      6672.376716,      1.418848265,      1.418848265,  -0.002254407086,      5.634822181,      5.634822181,  -0.008953165632,               -0,               -0,  1.114877862e-15,     -37597.65952,      37597.65952
          0.2519,             7121,            0.063,               45,                0,              360,    0.01723714976,     -27.98767321,      6672.376716,      1.419411748,      1.419411748,  -0.002255302403,      5.634822181,      5.634822181,  -0.008953165632,               -0,               -0,  1.213065152e-15,     -37597.65952,      37597.65952
           0.252,             7121,            0.063,               45,                0,              360,    0.01724399261,     -27.98767321,      6672.376716,       1.41997523,       1.41997523,  -0.002256197719,      5.634822181,      5.634822181,  -0.008953165631,               -0,               -0,  1.786991324e-15,     -37597.65952,      37597.65952
          0.2521,             7121,            0.063,               45,                0,              360,    0.01725083545,     -27.98767321,      6672.376715,      1.420538712,      1.420538712,  -0.002257093036,       5.63482218,       5.63482218,  -0.008953165631,               -0,               -0,  1.295682444e-15,     -37597.65952,      37597.65952
          0.2522,             7121,            0.063,               45,                0,              360,    0.01725767831,     -27.98767321,      6672.376715,      1.421102194,      1.421102194,  -0.002257988352,       5.63482218,       5.63482218,  -0.008953165631,               -0,               -0,  1.024871368e-15,     -37597.65952,      37597.65952
          0.2523,             7121,            0.063,               45,                0,              360,    0.01726452115,     -27.98767321,      6672.376715,      1.421665676,      1.421665676,  -0.002258883669,       5.63482218,       5.63482218,  -0.008953165631,               -0,               -0,  8.469375549e-16,     -37597.65952,      37597.65952
          0.2524,             7121,            0.063,               45,                0,              360,    0.01727136398,     -27.98767321,      6672.376715,      1.422229159,      1.422229159,  -0.002259778985,       5.63482218,       5.63482218,  -0.008953165631,               -0,               -0,  6.342604667e-16,     -37597.65952,      37597.65952
          0.2525,             7121,            0.063,               45,                0,              360,    0.01727820689,     -27.98767321,      6672.376715,      1.422792641,      1.422792641,  -0.002260674302,       5.63482218,       5.63482218,  -0.008953165631,               -0,               -0,  2.035576403e-15,     -37597.65952,      37597.65952
          0.2526,             7121,            0.063,               45,                0,              360,     0.0172850497,     -27.98767321,      6672.376714,      1.423356123,      1.423356123,  -0.002261569618,      5.634822179,      5.634822179,  -0.008953165631,               -0,               -0,  1.882713794e-15,     -37597.65952,      37597.65952
          0.2527,             7121,            0.063,               45,                0,              360,    0.01729189255,     -27.98767321,      6672.376714,      1.423919605,      1.423919605,  -0.002262464935,      5.634822179,      5.634822179,  -0.008953165631,               -0,               -0,  1.311245345e-15,     -37597.65952,      37597.65952
          0.2528,             7121,            0.063,               45,                0,              360,     0.0172987354,     -27.98767321,      6672.376714,      1.424483088,      1.424483088,  -0.002263360251,      5.634822179,      5.634822179,  -0.008953165631,               -0,               -0,  1.969907358e-15,     -37597.65952,      37597.65952
          0.2529,             7121,            0.063,               45,                0,              360,    0.01730557827,     -27.98767321,      6672.376714,       1.42504657,       1.42504657,  -0.002264255568,      5.634822179,      5.634822179,  -0.008953165631,               -0,               -0,  1.954722454e-15,     -37597.65952,      37597.65952
           0.253,             7121,            0.063,               45,                0,              360,    0.01731242113,     -27.98767321,      6672.376713,      1.425610052,      1.425610052,  -0.002265150884,      5.634822179,      5.634822179,  -0.008953165631,               -0,               -0,  1.138070094e-15,     -37597.65952,      37597.65952
          0.2531,             7121,            0.063,               45,                0,              360,    0.01731926398,     -27.98767321,      6672.376713,      1.426173534,      1.426173534,  -0.002266046201,      5.634822178,      5.634822178,  -0.008953165631,               -0,               -0,  1.168686577e-15,     -37597.65952,      37597.65952
          0.2532,             7121,            0.063,               45,                0,              360,    0.01732610681,     -27.98767321,      6672.376713,      1.426737016,      1.426737016,  -0.002266941518,      5.634822178,      5.634822178,  -0.008953165631,               -0,               -0,  6.677695002e-16,     -37597.65952,      37597.65952
          0.2533,             7121,            0.063,               45,                0,              360,    0.01733294971,     -27.98767321,      6672.376713,      1.427300499,      1.427300499,  -0.002267836834,      5.634822178,      5.634822178,  -0.008953165631,               -0,               -0,  7.588801888e-16,     -37597.65952,      37597.65952
          0.2534,             7121,            0.063,               45,                0,              360,    0.01733979252,     -27.98767321,      6672.376713,      1.427863981,      1.427863981,  -0.002268732151,      5.634822178,      5.634822178,  -0.008953165631,               -0,               -0,  1.822556969e-15,     -37597.65952,      37597.65952
          0.2535,             7121,            0.063,               45,                0,              360,    0.01734663541,     -27.98767321,      6672.376712,      1.428427463,      1.428427463,  -0.002269627467,      5.634822178,      5.634822178,  -0.008953165631,               -0,               -0,  1.445662651e-15,     -37597.65952,      37597.65952
          0.2536,             7121,            0.063,               45,                0,              360,    0.01735347825,     -27.98767321,      6672.376712,      1.428990945,      1.428990945,  -0.002270522784,      5.634822177,      5.634822177,  -0.008953165631,               -0,               -0,  1.802108511e-15,     -37597.65952,      37597.65952
          0.2537,             7121,            0.063,               45,                0,              360,     0.0173603211,     -27.98767321,      6672.376712,      1.429554428,      1.429554428,    -0.0022714181,      5.634822177,      5.634822177,  -0.008953165631,               -0,               -0,  4.627421948e-16,     -37597.65952,      37597.65952
          0.2538,             7121,            0.063,               45,                0,              360,    0.01736716397,     -27.98767321,      6672.376712,       1.43011791,       1.43011791,  -0.002272313417,      5.634822177,      5.634822177,   -0.00895316563,               -0,               -0,  8.526568419e-16,     -37597.65952,      37597.65952
          0.2539,             7121,            0.063,               45,                0,              360,    0.01737400682,     -27.98767321,      6672.376711,      1.430681392,      1.430681392,  -0.002273208733,      5.634822177,      5.634822177,   -0.00895316563,               -0,               -0,  1.593050049e-15,     -37597.65952,      37597.65952
           0.254,             7121,            0.063,               45,                0,              360,    0.01738084968,     -27.98767321,      6672.376711,      1.431244874,      1.431244874,   -0.00227410405,      5.634822177,      5.634822177,   -0.00895316563,               -0,               -0,  2.031126303e-15,     -37597.65952,      37597.65952
          0.2541,             7121,            0.063,               45,                0,              360,    0.01738769251,     -27.98767321,      6672.376711,      1.431808356,      1.431808356,  -0.002274999366,      5.634822177,      5.634822177,   -0.00895316563,               -0,               -0,  7.880831986e-16,     -37597.65952,      37597.65952
          0.2542,             7121,            0.063,               45,                0,              360,    0.01739453538,     -27.98767321,      6672.376711,      1.432371839,      1.432371839,  -0.002275894683,      5.634822176,      5.634822176,   -0.00895316563,               -0,               -0,  1.267993985e-15,     -37597.65952,      37597.65952
          0.2543,             7121,            0.063,               45,                0,              360,    0.01740137823,     -27.98767321,      6672.376711,      1.432935321,      1.432935321,  -0.002276789999,      5.634822176,      5.634822176,   -0.00895316563,               -0,               -0,   1.58690023e-15,     -37597.65952,      37597.65952
          0.2544,             7121,            0.063,               45,                0,              360,    0.01740822109,     -27.98767321,       6672.37671,      1.433498803,      1.433498803,  -0.002277685316,      5.634822176,      5.634822176,   -0.00895316563,               -0,               -0,  1.092006419e-15,     -37597.65952,      37597.65952
          0.2545,             7121,            0.063,               45,                0,              360,    0.01741506395,     -27.98767321,       6672.37671,      1.434062285,      1.434062285,  -0.002278580632,      5.634822176,      5.634822176,   -0.00895316563,               -0,               -0,  1.957223828e-15,     -37597.65952,      37597.65952
          0.2546,             7121,            0.063,               45,                0,              360,    0.01742190684,     -27.98767321,       6672.37671,      1.434625767,      1.434625767,  -0.002279475949,      5.634822176,      5.634822176,   -0.00895316563,               -0,               -0,  5.022182395e-16,     -37597.65952,      37597.65952
          0.2547,             7121,            0.063,               45,                0,              360,    0.01742874965,     -27.98767321,       6672.37671,       1.43518925,       1.43518925,  -0.002280371265,      5.634822175,      5.634822175,   -0.00895316563,               -0,               -0,  1.403264656e-15,     -37597.65952,      37597.65952
          0.2548,             7121,            0.063,               45,                0,              360,     0.0174355925,     -27.98767321,      6672.376709,      1.435752732,      1.435752732,  -0.002281266582,      5.634822175,      5.634822175,   -0.00895316563,               -0,               -0,  1.505203837e-15,     -37597.65952,      37597.65952
          0.2549,             7121,            0.063,               45,                0,              360,    0.01744243539,     -27.98767321,      6672.376709,      1.436316214,      1.436316214,  -0.002282161898,      5.634822175,      5.634822175,   -0.00895316563,               -0,               -0,  1.181067016e-15,     -37597.65952,      37597.65952
           0.255,             7121,            0.063,               45,                0,              360,     0.0174492782,     -27.98767321,      6672.376709,      1.436879696,      1.436879696,  -0.002283057215,      5.634822175,      5.634822175,   -0.00895316563,               -0,               -0,  1.577937775e-15,     -37597.65952,      37597.65952
          0.2551,             7121,            0.063,               45,                0,              360,    0.01745612106,     -27.98767321,      6672.376709,      1.437443179,      1.437443179,  -0.002283952531,      5.634822175,      5.634822175,   -0.00895316563,               -0,               -0,  2.043020599e-15,     -37597.65952,      37597.65952
          0.2552,             7121,            0.063,               45,                0,              360,    0.01746296395,     -27.98767321,      6672.376708,      1.438006661,      1.438006661,  -0.002284847848,      5.634822174,      5.634822174,   -0.00895316563,               -0,               -0,  1.197513085e-15,     -37597.65952,      37597.65952
          0.2553,             7121,            0.063,               45,                0,              360,    0.01746980674,     -27.98767321,      6672.376708,      1.438570143,      1.438570143,  -0.002285743165,      5.634822174,      5.634822174,   -0.00895316563,               -0,               -0,  6.901515342e-16,     -37597.65952,      37597.65952
          0.2554,             7121,            0.063,               45,                0,              360,    0.01747664965,     -27.98767321,      6672.376708,      1.439133625,      1.439133625,  -0.002286638481,      5.634822174,      5.634822174,   -0.00895316563,               -0,               -0,  3.933154071e-16,     -37597.65952,      37597.65952
          0.2555,             7121,            0.063,               45,                0,              360,    0.01748349247,     -27.98767321,      6672.376708,      1.439697107,      1.439697107,  -0.002287533798,      5.634822174,      5.634822174,  -0.008953165629,               -0,               -0,  1.955741004e-15,     -37597.65952,      37597.65952
          0.2556,             7121,            0.063,               45,                0,              360,    0.01749033532,     -27.98767321,      6672.376708,       1.44026059,       1.44026059,  -0.002288429114,      5.634822174,      5.634822174,  -0.008953165629,               -0,               -0,  1.697094108e-15,     -37597.65952,      37597.65952
          0.2557,             7121,            0.063,               45,                0,              360,    0.01749717816,     -27.98767321,      6672.376707,      1.440824072,      1.440824072,  -0.002289324431,      5.634822173,      5.634822173,  -0.008953165629,               -0,               -0,  1.762759012e-15,     -37597.65952,      37597.65952
          0.2558,             7121,            0.063,               45,                0,              360,    0.01750402104,     -27.98767321,      6672.376707,      1.441387554,      1.441387554,  -0.002290219747,      5.634822173,      5.634822173,  -0.008953165629,               -0,               -0,  1.527466238e-15,     -37597.65952,      37597.65952
          0.2559,             7121,            0.063,               45,                0,              360,     0.0175108639,     -27.98767321,      6672.376707,      1.441951036,      1.441951036,  -0.002291115064,      5.634822173,      5.634822173,  -0.008953165629,               -0,               -0,  8.635952487e-16,     -37597.65952,      37597.65952
           0.256,             7121,            0.063,               45,                0,              360,    0.01751770675,     -27.98767321,      6672.376707,      1.442514519,      1.442514519,   -0.00229201038,      5.634822173,      5.634822173,  -0.008953165629,               -0,               -0,  1.419882344e-15,     -37597.65952,      37597.65952
          0.2561,             7121,            0.063,               45,                0,              360,    0.01752454961,     -27.98767321,      6672.376706,      1.443078001,      1.443078001,  -0.002292905697,      5.634822173,      5.634822173,  -0.008953165629,               -0,               -0,  1.817525122e-15,     -37597.65952,      37597.65952
          0.2562,             7121,            0.063,               45,                0,              360,    0.01753139249,     -27.98767321,      6672.376706,      1.443641483,      1.443641483,  -0.002293801013,      5.634822172,      5.634822172,  -0.008953165629,               -0,               -0,  1.403728067e-15,     -37597.65952,      37597.65952
          0.2563,             7121,            0.063,               45,                0,              360,    0.01753823533,     -27.98767321,      6672.376706,      1.444204965,      1.444204965,   -0.00229469633,      5.634822172,      5.634822172,  -0.008953165629,               -0,               -0,  1.827227481e-15,     -37597.65952,      37597.65952
          0.2564,             7121,            0.063,               45,                0,              360,    0.01754507818,     -27.98767321,      6672.376706,      1.444768447,      1.444768447,  -0.002295591646,      5.634822172,      5.634822172,  -0.008953165629,               -0,               -0,  1.184045984e-15,     -37597.65952,      37597.65952
          0.2565,             7121,            0.063,               45,                0,              360,    0.01755192101,     -27.98767321,      6672.376705,       1.44533193,       1.44533193,  -0.002296486963,      5.634822172,      5.634822172,  -0.008953165629,               -0,               -0,   3.64382226e-16,     -37597.65952,      37597.65952
          0.2566,             7121,            0.063,               45,                0,              360,    0.01755876388,     -27.98767321,      6672.376705,      1.445895412,      1.445895412,  -0.002297382279,      5.634822172,      5.634822172,  -0.008953165629,               -0,               -0,  1.774509213e-15,     -37597.65952,      37597.65952
          0.2567,             7121,            0.063,               45,                0,              360,    0.01756560675,     -27.98767321,      6672.376705,      1.446458894,      1.446458894,  -0.002298277596,      5.634822171,      5.634822171,  -0.008953165629,               -0,               -0,  1.734092729e-15,     -37597.65952,      37597.65952
          0.2568,             7121,            0.063,               45,                0,              360,    0.01757244958,     -27.98767321,      6672.376705,      1.447022376,      1.447022376,  -0.002299172912,      5.634822171,      5.634822171,  -0.008953165629,               -0,               -0,   6.40687211e-16,     -37597.65952,      37597.65952
          0.2569,             7121,            0.063,               45,                0,              360,    0.01757929245,     -27.98767321,      6672.376705,      1.447585858,      1.447585858,  -0.002300068229,      5.634822171,      5.634822171,  -0.008953165629,               -0,               -0,  1.394210822e-15,     -37597.65952,      37597.65952
           0.257,             7121,            0.063,               45,                0,              360,    0.01758613531,     -27.98767321,      6672.376704,      1.448149341,      1.448149341,  -0.002300963545,      5.634822171,      5.634822171,  -0.008953165629,               -0,               -0,  8.395043225e-16,     -37597.65952,      37597.65952
          0.2571,             7121,            0.063,               45,                0,              360,    0.01759297816,     -27.98767321,      6672.376704,      1.448712823,      1.448712823,  -0.002301858862,      5.634822171,      5.634822171,  -0.008953165629,               -0,               -0,  1.876485875e-15,     -37597.65952,      37597.65952
          0.2572,             7121,            0.063,               45,                0,              360,    0.01759982104,     -27.98767321,      6672.376704,      1.449276305,      1.449276305,  -0.002302754178,      5.634822171,      5.634822171,  -0.008953165628,               -0,               -0,  1.349996239e-15,     -37597.65952,      37597.65952
          0.2573,             7121,            0.063,               45,                0,              360,    0.01760666384,     -27.98767321,      6672.376704,      1.449839787,      1.449839787,  -0.002303649495,       5.63482217,       5.63482217,  -0.008953165628,               -0,               -0,   8.72237166e-16,     -37597.65952,      37597.65952
          0.2574,             7121,            0.063,               45,                0,              360,     0.0176135067,     -27.98767321,      6672.376703,       1.45040327,       1.45040327,  -0.002304544812,       5.63482217,       5.63482217,  -0.008953165628,               -0,               -0,  3.511217215e-16,     -37597.65952,      37597.65952
          0.2575,             7121,            0.063,               45,                0,              360,    0.01762034957,     -27.98767321,      6672.376703,      1.450966752,      1.450966752,  -0.002305440128,       5.63482217,       5.63482217,  -0.008953165628,               -0,               -0,  1.435386206e-15,     -37597.65952,      37597.65952
          0.2576,             7121,            0.063,               45,                0,              360,    0.01762719243,     -27.98767321,      6672.376703,      1.451530234,      1.451530234,  -0.002306335445,       5.63482217,       5.63482217,  -0.008953165628,               -0,               -0,  1.695878264e-15,     -37597.65952,      37597.65952
          0.2577,             7121,            0.063,               45,                0,              360,    0.01763403528,     -27.98767321,      6672.376703,      1.452093716,      1.452093716,  -0.002307230761,       5.63482217,       5.63482217,  -0.008953165628,               -0,               -0,  1.530152335e-15,     -37597.65952,      37597.65952
          0.2578,             7121,            0.063,               45,                0,              360,    0.01764087814,     -27.98767321,      6672.376702,      1.452657198,      1.452657198,  -0.002308126078,      5.634822169,      5.634822169,  -0.008953165628,               -0,               -0,  8.105878788e-16,     -37597.65952,      37597.65952
          0.2579,             7121,            0.063,               45,                0,              360,    0.01764772098,     -27.98767321,      6672.376702,      1.453220681,      1.453220681,  -0.002309021394,      5.634822169,      5.634822169,  -0.008953165628,               -0,               -0,  1.185921198e-15,     -37597.65952,      37597.65952
           0.258,             7121,            0.063,               45,                0,              360,    0.01765456382,     -27.98767321,      6672.376702,      1.453784163,      1.453784163,  -0.002309916711,      5.634822169,      5.634822169,  -0.008953165628,               -0,               -0,  7.121370549e-16,     -37597.65952,      37597.65952
          0.2581,             7121,            0.063,               45,                0,              360,    0.01766140671,     -27.98767321,      6672.376702,      1.454347645,      1.454347645,  -0.002310812027,      5.634822169,      5.634822169,  -0.008953165628,               -0,               -0,  1.077008664e-15,     -37597.65952,      37597.65952
          0.2582,             7121,            0.063,               45,                0,              360,    0.01766824953,     -27.98767321,      6672.376702,      1.454911127,      1.454911127,  -0.002311707344,      5.634822169,      5.634822169,  -0.008953165628,               -0,               -0,  3.765586474e-16,     -37597.65952,      37597.65952
          0.2583,             7121,            0.063,               45,                0,              360,    0.01767509241,     -27.98767321,      6672.376701,       1.45547461,       1.45547461,   -0.00231260266,      5.634822168,      5.634822168,  -0.008953165628,               -0,               -0,  2.035880145e-15,     -37597.65952,      37597.65952
          0.2584,             7121,            0.063,               45,                0,              360,    0.01768193525,     -27.98767321,      6672.376701,      1.456038092,      1.456038092,  -0.002313497977,      5.634822168,      5.634822168,  -0.008953165628,               -0,               -0,  5.982820999e-16,     -37597.65952,      37597.65952
          0.2585,             7121,            0.063,               45,                0,              360,    0.01768877811,     -27.98767321,      6672.376701,      1.456601574,      1.456601574,  -0.002314393293,      5.634822168,      5.634822168,  -0.008953165628,               -0,               -0,  1.265214492e-15,     -37597.65952,      37597.65952
          0.2586,             7121,            0.063,               45,                0,              360,    0.01769562099,     -27.98767321,      6672.376701,      1.457165056,      1.457165056,   -0.00231528861,      5.634822168,      5.634822168,  -0.008953165628,               -0,               -0,  3.563431046e-16,     -37597.65952,      37597.65952
          0.2587,             7121,            0.063,               45,                0,              360,    0.01770246383,     -27.98767321,        6672.3767,      1.457728538,      1.457728538,  -0.002316183926,      5.634822168,      5.634822168,  -0.008953165628,               -0,               -0,  1.296761077e-15,     -37597.65952,      37597.65952
          0.2588,             7121,            0.063,               45,                0,              360,    0.01770930665,     -27.98767321,        6672.3767,      1.458292021,      1.458292021,  -0.002317079243,      5.634822167,      5.634822167,  -0.008953165628,               -0,               -0,    8.8726753e-16,     -37597.65952,      37597.65952
          0.2589,             7121,            0.063,               45,                0,              360,    0.01771614951,     -27.98767321,        6672.3767,      1.458855503,      1.458855503,  -0.002317974559,      5.634822167,      5.634822167,  -0.008953165627,               -0,               -0,  2.070821321e-15,     -37597.65952,      37597.65952
           0.259,             7121,            0.063,               45,                0,              360,    0.01772299238,     -27.98767321,        6672.3767,      1.459418985,      1.459418985,  -0.002318869876,      5.634822167,      5.634822167,  -0.008953165627,               -0,               -0,  1.167088232e-15,     -37597.65952,      37597.65952
          0.2591,             7121,            0.063,               45,                0,              360,    0.01772983526,     -27.98767321,      6672.376699,      1.459982467,      1.459982467,  -0.002319765192,      5.634822167,      5.634822167,  -0.008953165627,               -0,               -0,  3.499795426e-16,     -37597.65952,      37597.65952
          0.2592,             7121,            0.063,               45,                0,              360,     0.0177366781,     -27.98767321,      6672.376699,      1.460545949,      1.460545949,  -0.002320660509,      5.634822167,      5.634822167,  -0.008953165627,               -0,               -0,  7.430565758e-16,     -37597.65952,      37597.65952
          0.2593,             7121,            0.063,               45,                0,              360,    0.01774352094,     -27.98767321,      6672.376699,      1.461109432,      1.461109432,  -0.002321555825,      5.634822166,      5.634822166,  -0.008953165627,               -0,               -0,  4.423419538e-16,     -37597.65952,      37597.65952
          0.2594,             7121,            0.063,               45,                0,              360,    0.01775036381,     -27.98767321,      6672.376699,      1.461672914,      1.461672914,  -0.002322451142,      5.634822166,      5.634822166,  -0.008953165627,               -0,               -0,  1.096571978e-15,     -37597.65952,      37597.65952
