Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
           0.023,             7121,            0.063,               45,              360,              360,   0.001573856631,     -27.98767321,      6672.376998,     0.1296009157,     0.1296009157, -0.0002059228112,      5.634822419,      5.634822419,  -0.008953165703,               -0,               -0, -1.656299371e-16,     -37597.65952,      37597.65952
           0.024,             7121,            0.063,               45,              360,              360,   0.001642285041,     -27.98767321,      6672.376997,     0.1352357381,     0.1352357381, -0.0002148759769,      5.634822418,      5.634822418,  -0.008953165703,               -0,               -0, -1.002699395e-16,     -37597.65952,      37597.65952
           0.025,             7121,            0.063,               45,              360,                0,   0.001710713352,     -27.98767321,      6672.376997,     0.1408705605,     0.1408705605, -0.0002238291426,      5.634822418,      5.634822418,  -0.008953165703,               -0,               -0, -1.554586423e-16,     -37597.65952,      37597.65952
           0.026,             7121,            0.063,               45,              360,              360,    0.00177914178,     -27.98767321,      6672.376997,     0.1465053829,     0.1465053829, -0.0002327823083,      5.634822418,      5.634822418,  -0.008953165703,               -0,               -0, -1.568645469e-16,     -37597.65952,      37597.65952
           0.027,             7121,            0.063,               45,              360,                0,   0.001847570905,     -27.98767321,      6672.376997,     0.1521402053,     0.1521402053,  -0.000241735474,      5.634822418,      5.634822418,  -0.008953165703,               -0,               -0, -8.655388009e-17,     -37597.65952,      37597.65952
           0.028,             7121,            0.063,               45,              360,                0,    0.00191599913,     -27.98767321,      6672.376996,     0.1577750277,     0.1577750277, -0.0002506886396,      5.634822418,      5.634822418,  -0.008953165703,               -0,               -0, -1.032620216e-16,     -37597.65952,      37597.65952
           0.029,             7121,            0.063,               45,              360,                0,   0.001984427649,     -27.98767321,      6672.376996,     0.1634098502,     0.1634098502, -0.0002596418053,      5.634822417,      5.634822417,  -0.008953165703,               -0,               -0, -1.436797307e-16,     -37597.65952,      37597.65952
            0.03,             7121,            0.063,               45,              360,              360,   0.002052855901,     -27.98767321,      6672.376996,     0.1690446726,     0.1690446726,  -0.000268594971,      5.634822417,      5.634822417,  -0.008953165703,               -0,               -0, -1.898731879e-16,     -37597.65952,      37597.65952
           0.031,             7121,            0.063,               45,              360,                0,   0.002121284943,     -27.98767321,      6672.376996,      0.174679495,      0.174679495, -0.0002775481367,      5.634822417,      5.634822417,  -0.008953165703,               -0,               -0, -1.128862548e-16,     -37597.65952,      37597.65952
           0.032,             7121,            0.063,               45,              360,                0,   0.002189713369,     -27.98767321,      6672.376995,     0.1803143174,     0.1803143174, -0.0002865013024,      5.634822417,      5.634822417,  -0.008953165702,               -0,               -0, -1.989944304e-16,     -37597.65952,      37597.65952
           0.033,             7121,            0.063,               45,              360,                0,   0.002258141558,     -27.98767321,      6672.376995,     0.1859491398,     0.1859491398, -0.0002954544681,      5.634822416,      5.634822416,  -0.008953165702,               -0,               -0, -7.066959887e-17,     -37597.65952,      37597.65952
           0.034,             7121,            0.063,               45,              360,                0,   0.002326570313,     -27.98767321,      6672.376995,     0.1915839623,     0.1915839623, -0.0003044076338,      5.634822416,      5.634822416,  -0.008953165702,               -0,               -0, -1.743385089e-16,     -37597.65952,      37597.65952
           0.035,             7121,            0.063,               45,              360,                0,   0.002394998979,     -27.98767321,      6672.376995,     0.1972187847,     0.1972187847, -0.0003133607995,      5.634822416,      5.634822416,  -0.008953165702,               -0,               -0, -2.700226475e-16,     -37597.65952,      37597.65952
           0.036,             7121,            0.063,               45,              360,                0,   0.002463427561,     -27.98767321,      6672.376994,     0.2028536071,     0.2028536071, -0.0003223139652,      5.634822416,      5.634822416,  -0.008953165702,               -0,               -0, -1.833903474e-16,     -37597.65952,      37597.65952
           0.037,             7121,            0.063,               45,              360,                0,   0.002531856211,     -27.98767321,      6672.376994,     0.2084884295,     0.2084884295, -0.0003312671309,      5.634822415,      5.634822415,  -0.008953165702,               -0,               -0, -1.185522661e-16,     -37597.65952,      37597.65952
           0.038,             7121,            0.063,               45,              360,              360,   0.002600284504,     -27.98767321,      6672.376994,     0.2141232519,     0.2141232519, -0.0003402202966,      5.634822415,      5.634822415,  -0.008953165702,               -0,               -0, -2.796190402e-16,     -37597.65952,      37597.65952
           0.039,             7121,            0.063,               45,              360,                0,   0.002668713285,     -27.98767321,      6672.376993,     0.2197580743,     0.2197580743, -0.0003491734623,      5.634822415,      5.634822415,  -0.008953165702,               -0,               -0, -1.138165963e-16,     -37597.65952,      37597.65952
            0.04,             7121,            0.063,               45,              360,                0,    0.00273714172,     -27.98767321,      6672.376993,     0.2253928967,     0.2253928967,  -0.000358126628,      5.634822415,      5.634822415,  -0.008953165702,               -0,               -0, -2.912002362e-16,     -37597.65952,      37597.65952
           0.041,             7121,            0.063,               45,              360,                0,   0.002805570353,     -27.98767321,      6672.376992,     0.2310277192,     0.2310277192, -0.0003670797937,      5.634822414,      5.634822414,  -0.008953165702,               -0,               -0, -9.583715845e-17,     -37597.65952,      37597.65952
           0.042,             7121,            0.063,               45,              360,                0,    0.00287399879,     -27.98767321,      6672.376992,     0.2366625416,     0.2366625416, -0.0003760329594,      5.634822414,      5.634822414,  -0.008953165702,               -0,               -0, -2.415739869e-16,     -37597.65952,      37597.65952
           0.043,             7121,            0.063,               45,              360,                0,   0.002942427168,     -27.98767321,      6672.376992,      0.242297364,      0.242297364, -0.0003849861251,      5.634822414,      5.634822414,  -0.008953165701,               -0,               -0, -1.099896924e-16,     -37597.65952,      37597.65952
           0.044,             7121,            0.063,               45,              360,                0,   0.003010855733,     -27.98767321,      6672.376991,     0.2479321864,     0.2479321864, -0.0003939392908,      5.634822413,      5.634822413,  -0.008953165701,               -0,               -0, -1.272393811e-16,     -37597.65952,      37597.65952
           0.045,             7121,            0.063,               45,              360,              360,   0.003079284355,     -27.98767321,      6672.376991,     0.2535670088,     0.2535670088, -0.0004028924564,      5.634822413,      5.634822413,  -0.008953165701,               -0,               -0, -1.189911854e-16,     -37597.65952,      37597.65952
           0.046,             7121,            0.063,               45,              360,                0,   0.003147712914,     -27.98767321,      6672.376991,     0.2592018312,     0.2592018312, -0.0004118456221,      5.634822413,      5.634822413,  -0.008953165701,               -0,               -0, -2.893555566e-16,     -37597.65952,      37597.65952
           0.047,             7121,            0.063,               45,              360,                0,   0.003216141528,     -27.98767321,       6672.37699,     0.2648366536,     0.2648366536, -0.0004207987878,      5.634822412,      5.634822412,  -0.008953165701,               -0,               -0, -3.076028365e-16,     -37597.65952,      37597.65952
           0.048,             7121,            0.063,               45,              360,                0,   0.003284570082,     -27.98767321,       6672.37699,     0.2704714761,     0.2704714761, -0.0004297519535,      5.634822412,      5.634822412,  -0.008953165701,               -0,               -0, -2.940142359e-16,     -37597.65952,      37597.65952
           0.049,             7121,            0.063,               45,              360,                0,   0.003352998579,     -27.98767321,      6672.376989,     0.2761062985,     0.2761062985, -0.0004387051192,      5.634822412,      5.634822412,  -0.008953165701,               -0,               -0, -3.044752559e-16,     -37597.65952,      37597.65952
            0.05,             7121,            0.063,               45,              360,                0,    0.00342142713,     -27.98767321,      6672.376989,     0.2817411209,     0.2817411209, -0.0004476582849,      5.634822411,      5.634822411,  -0.008953165701,               -0,               -0, -1.646538972e-16,     -37597.65952,      37597.65952
           0.051,             7121,            0.063,               45,              360,                0,   0.003489855836,     -27.98767321,      6672.376988,     0.2873759433,     0.2873759433, -0.0004566114506,      5.634822411,      5.634822411,  -0.008953165701,               -0,               -0, -1.443073422e-16,     -37597.65952,      37597.65952
           0.052,             7121,            0.063,               45,              360,                0,   0.003558284175,     -27.98767321,      6672.376988,     0.2930107657,     0.2930107657, -0.0004655646163,       5.63482241,       5.63482241,  -0.008953165701,               -0,               -0, -1.598544093e-16,     -37597.65952,      37597.65952
           0.053,             7121,            0.063,               45,              360,                0,   0.003626712672,     -27.98767321,      6672.376987,     0.2986455881,     0.2986455881, -0.0004745177819,       5.63482241,       5.63482241,    -0.0089531657,               -0,               -0, -1.682567441e-16,     -37597.65952,      37597.65952
           0.054,             7121,            0.063,               45,              360,              360,   0.003695141219,     -27.98767321,      6672.376987,     0.3042804105,     0.3042804105, -0.0004834709476,       5.63482241,       5.63482241,    -0.0089531657,               -0,               -0, -3.079777111e-16,     -37597.65952,      37597.65952
           0.055,             7121,            0.063,               45,              360,                0,   0.003763569909,     -27.98767321,      6672.376986,     0.3099152329,     0.3099152329, -0.0004924241133,      5.634822409,      5.634822409,    -0.0089531657,               -0,               -0, -3.514697481e-16,     -37597.65952,      37597.65952
           0.056,             7121,            0.063,               45,              360,                0,   0.003831998355,     -27.98767321,      6672.376986,     0.3155500553,     0.3155500553,  -0.000501377279,      5.634822409,      5.634822409,    -0.0089531657,               -0,               -0,  -2.58357515e-16,     -37597.65952,      37597.65952
           0.057,             7121,            0.063,               45,              360,                0,   0.003900426943,     -27.98767321,      6672.376985,     0.3211848777,     0.3211848777, -0.0005103304447,      5.634822408,      5.634822408,    -0.0089531657,               -0,               -0,   -2.0764714e-16,     -37597.65952,      37597.65952
           0.058,             7121,            0.063,               45,              360,                0,   0.003968855391,     -27.98767321,      6672.376985,     0.3268197001,     0.3268197001, -0.0005192836103,      5.634822408,      5.634822408,    -0.0089531657,               -0,               -0, -3.378018629e-16,     -37597.65952,      37597.65952
           0.059,             7121,            0.063,               45,              360,                0,   0.004037283885,     -27.98767321,      6672.376984,     0.3324545226,     0.3324545226,  -0.000528236776,      5.634822407,      5.634822407,    -0.0089531657,               -0,               -0, -2.524448067e-16,     -37597.65952,      37597.65952
            0.06,             7121,            0.063,               45,              360,                0,   0.004105712602,     -27.98767321,      6672.376984,      0.338089345,      0.338089345, -0.0005371899417,      5.634822407,      5.634822407,    -0.0089531657,               -0,               -0, -2.213328762e-16,     -37597.65952,      37597.65952
           0.061,             7121,            0.063,               45,              360,              360,   0.004174141007,     -27.98767321,      6672.376983,     0.3437241674,     0.3437241674, -0.0005461431074,      5.634822407,      5.634822407,  -0.008953165699,               -0,               -0, -2.921783374e-16,     -37597.65952,      37597.65952
           0.062,             7121,            0.063,               45,              360,              360,   0.004242569629,     -27.98767321,      6672.376983,     0.3493589898,     0.3493589898, -0.0005550962731,      5.634822406,      5.634822406,  -0.008953165699,               -0,               -0, -3.813996911e-16,     -37597.65952,      37597.65952
           0.063,             7121,            0.063,               45,              360,              360,   0.004310998122,     -27.98767321,      6672.376982,     0.3549938122,     0.3549938122, -0.0005640494387,      5.634822406,      5.634822406,  -0.008953165699,               -0,               -0, -4.434558962e-16,     -37597.65952,      37597.65952
           0.064,             7121,            0.063,               45,              360,              360,   0.004379426739,     -27.98767321,      6672.376982,     0.3606286346,     0.3606286346, -0.0005730026044,      5.634822405,      5.634822405,  -0.008953165699,               -0,               -0, -1.652136869e-16,     -37597.65952,      37597.65952
           0.065,             7121,            0.063,               45,              360,              360,    0.00444785523,     -27.98767321,      6672.376981,      0.366263457,      0.366263457, -0.0005819557701,      5.634822405,      5.634822405,  -0.008953165699,               -0,               -0, -2.605190037e-16,     -37597.65952,      37597.65952
           0.066,             7121,            0.063,               45,              360,              360,   0.004516283843,     -27.98767321,      6672.376981,     0.3718982794,     0.3718982794, -0.0005909089358,      5.634822404,      5.634822404,  -0.008953165699,               -0,               -0, -1.109501207e-16,     -37597.65952,      37597.65952
           0.067,             7121,            0.063,               45,              360,              360,   0.004584712333,     -27.98767321,       6672.37698,     0.3775331018,     0.3775331018, -0.0005998621014,      5.634822404,      5.634822404,  -0.008953165698,               -0,               -0, -2.990591732e-16,     -37597.65952,      37597.65952
           0.068,             7121,            0.063,               45,              360,                0,   0.004653140941,     -27.98767321,      6672.376979,     0.3831679242,     0.3831679242, -0.0006088152671,      5.634822403,      5.634822403,  -0.008953165698,               -0,               -0, -2.064243604e-16,     -37597.65952,      37597.65952
           0.069,             7121,            0.063,               45,              360,                0,   0.004721569507,     -27.98767321,      6672.376979,     0.3888027466,     0.3888027466, -0.0006177684328,      5.634822403,      5.634822403,  -0.008953165698,               -0,               -0, -5.468914728e-16,     -37597.65952,      37597.65952
            0.07,             7121,            0.063,               45,              360,              360,    0.00478999811,     -27.98767321,      6672.376978,      0.394437569,      0.394437569, -0.0006267215984,      5.634822402,      5.634822402,  -0.008953165698,               -0,               -0, -2.579494228e-16,     -37597.65952,      37597.65952
           0.071,             7121,            0.063,               45,              360,              360,   0.004858426448,     -27.98767321,      6672.376977,     0.4000723914,     0.4000723914, -0.0006356747641,      5.634822402,      5.634822402,  -0.008953165698,               -0,               -0, -1.421974679e-16,     -37597.65952,      37597.65952
           0.072,             7121,            0.063,               45,              360,              360,   0.004926855123,     -27.98767321,      6672.376977,     0.4057072138,     0.4057072138, -0.0006446279298,      5.634822401,      5.634822401,  -0.008953165698,               -0,               -0, -2.393353384e-16,     -37597.65952,      37597.65952
           0.073,             7121,            0.063,               45,              360,              360,   0.004995283466,     -27.98767321,      6672.376976,     0.4113420362,     0.4113420362, -0.0006535810954,        5.6348224,        5.6348224,  -0.008953165698,               -0,               -0, -3.750302462e-16,     -37597.65952,      37597.65952
           0.074,             7121,            0.063,               45,              360,              360,   0.005063711992,     -27.98767321,      6672.376975,     0.4169768586,     0.4169768586, -0.0006625342611,        5.6348224,        5.6348224,  -0.008953165697,               -0,               -0,  -3.74949362e-16,     -37597.65952,      37597.65952
           0.075,             7121,            0.063,               45,              360,              360,   0.005132140625,     -27.98767321,      6672.376975,      0.422611681,      0.422611681, -0.0006714874268,      5.634822399,      5.634822399,  -0.008953165697,               -0,               -0, -5.088490248e-16,     -37597.65952,      37597.65952
           0.076,             7121,            0.063,               45,              360,              360,   0.005200569149,     -27.98767321,      6672.376974,     0.4282465034,     0.4282465034, -0.0006804405924,      5.634822399,      5.634822399,  -0.008953165697,               -0,               -0, -6.023963211e-16,     -37597.65952,      37597.65952
           0.077,             7121,            0.063,               45,              360,              360,   0.005268997776,     -27.98767321,      6672.376973,     0.4338813258,     0.4338813258, -0.0006893937581,      5.634822398,      5.634822398,  -0.008953165697,               -0,               -0, -3.499645635e-16,     -37597.65952,      37597.65952
           0.078,             7121,            0.063,               45,              360,              360,   0.005337426298,     -27.98767321,      6672.376973,     0.4395161482,     0.4395161482, -0.0006983469238,      5.634822398,      5.634822398,  -0.008953165697,               -0,               -0,  -4.65399172e-16,     -37597.65952,      37597.65952
           0.079,             7121,            0.063,               45,              360,              360,   0.005405854854,     -27.98767321,      6672.376972,     0.4451509706,     0.4451509706, -0.0007073000894,      5.634822397,      5.634822397,  -0.008953165697,               -0,               -0, -3.789936173e-16,     -37597.65952,      37597.65952
            0.08,             7121,            0.063,               45,              360,              360,   0.005474283308,     -27.98767321,      6672.376971,      0.450785793,      0.450785793, -0.0007162532551,      5.634822396,      5.634822396,  -0.008953165696,               -0,               -0, -3.017788418e-16,     -37597.65952,      37597.65952
           0.081,             7121,            0.063,               45,              360,              360,   0.005542711862,     -27.98767321,      6672.376971,     0.4564206154,     0.4564206154, -0.0007252064207,      5.634822396,      5.634822396,  -0.008953165696,               -0,               -0, -3.722171901e-16,     -37597.65952,      37597.65952
           0.082,             7121,            0.063,               45,              360,              360,   0.005611140447,     -27.98767321,       6672.37697,     0.4620554378,     0.4620554378, -0.0007341595864,      5.634822395,      5.634822395,  -0.008953165696,               -0,               -0, -5.472692149e-16,     -37597.65952,      37597.65952
           0.083,             7121,            0.063,               45,              360,              360,   0.005679569063,     -27.98767321,      6672.376969,     0.4676902602,     0.4676902602,  -0.000743112752,      5.634822395,      5.634822395,  -0.008953165696,               -0,               -0, -5.213079592e-16,     -37597.65952,      37597.65952
           0.084,             7121,            0.063,               45,              360,              360,   0.005747997581,     -27.98767321,      6672.376968,     0.4733250826,     0.4733250826, -0.0007520659177,      5.634822394,      5.634822394,  -0.008953165696,               -0,               -0, -5.640893605e-16,     -37597.65952,      37597.65952
           0.085,             7121,            0.063,               45,              360,              360,   0.005816426193,     -27.98767321,      6672.376968,      0.478959905,      0.478959905, -0.0007610190833,      5.634822393,      5.634822393,  -0.008953165695,               -0,               -0, -3.699863675e-16,     -37597.65952,      37597.65952
           0.086,             7121,            0.063,               45,              360,              360,   0.005884854523,     -27.98767321,      6672.376967,     0.4845947274,     0.4845947274,  -0.000769972249,      5.634822393,      5.634822393,  -0.008953165695,               -0,               -0, -3.537311847e-16,     -37597.65952,      37597.65952
           0.087,             7121,            0.063,               45,              360,              360,   0.005953283194,     -27.98767321,      6672.376966,     0.4902295498,     0.4902295498, -0.0007789254146,      5.634822392,      5.634822392,  -0.008953165695,               -0,               -0, -6.300937879e-16,     -37597.65952,      37597.65952
           0.088,             7121,            0.063,               45,              360,              360,   0.006021711711,     -27.98767321,      6672.376965,     0.4958643722,     0.4958643722, -0.0007878785803,      5.634822391,      5.634822391,  -0.008953165695,               -0,               -0, -5.806515018e-16,     -37597.65952,      37597.65952
