Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, Adjoint Variables...
   -0.9833297486,     0.1791111803,  -0.001668821512,    -0.1761330841,     -1.011632226,    0.01972270748,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.74
   -0.9850418078,     0.1689860576,   -0.00147151416,    -0.1662755114,      -1.01337549,    0.01973843419,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.75
   -0.9866551959,     0.1588440076,  -0.001274059408,    -0.1563990643,     -1.015017625,    0.01975218704,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.76
   -0.9881697299,      0.148686043,  -0.001076477007,    -0.1465048859,     -1.016558396,    0.01976396355,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.77
   -0.9895852383,     0.1385131783, -0.0008787867315,     -0.136594123,     -1.017997584,    0.01977376158,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.78
   -0.9909015609,     0.1283264306, -0.0006810083764,    -0.1266679254,     -1.019334982,    0.01978157924,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.79
   -0.9921185492,     0.1181268186, -0.0004831617532,    -0.1167274462,     -1.020570401,    0.01978741497,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              6.8
   -0.9932360661,     0.1079153631, -0.0002852666879,    -0.1067738412,     -1.021703666,    0.01979126747,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.81
   -0.9942539862,    0.09769308637, -8.734301785e-05,   -0.09680826884,     -1.022734616,    0.01979313577,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.82
   -0.9951721955,    0.08746101231,  0.0001105894112,   -0.08683188989,     -1.023663108,    0.01979301918,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.83
   -0.9959905918,    0.07722016617,  0.0003085107481,   -0.07684586718,     -1.024489011,    0.01979091731,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.84
   -0.9967090845,    0.06697157442,  0.0005064011394,    -0.0668513654,     -1.025212213,    0.01978683006,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.85
   -0.9973275947,    0.05671626459,   0.000704240732,   -0.05684955085,     -1.025832614,    0.01978075764,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.86
   -0.9978460551,     0.0464552651,  0.0009020096765,    -0.0468415912,     -1.026350131,    0.01977270054,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.87
     -0.99826441,    0.03618960515,    0.00109968813,   -0.03682865522,     -1.026764695,    0.01976265958,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.88
   -0.9985826155,    0.02592031454,   0.001297256259,   -0.02681191254,     -1.027076256,    0.01975063583,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.89
   -0.9988006394,     0.0156484235,   0.001494694242,   -0.01679253342,     -1.027284776,    0.01973663071,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              6.9
   -0.9989184613,   0.005374962576,   0.001691982274,  -0.006771688499,     -1.027390232,    0.01972064589,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.91
   -0.9989360722,  -0.004899037572,   0.001889100567,    0.00324945148,      -1.02739262,    0.01970268336,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.92
   -0.9988534752,   -0.01517254628,   0.002086029356,    0.01326971588,     -1.027291948,    0.01968274541,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.93
   -0.9986706847,   -0.02544453307,   0.002282748899,    0.02328793445,     -1.027088241,    0.01966083461,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.94
   -0.9983877272,   -0.03571396778,   0.002479239482,    0.03330293753,     -1.026781539,    0.01963695384,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.95
   -0.9980046406,   -0.04597982073,    0.00267548142,    0.04331355635,     -1.026371899,    0.01961110626,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.96
   -0.9975214746,   -0.05624106286,   0.002871455062,    0.05331862324,      -1.02585939,    0.01958329533,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.97
   -0.9969382905,   -0.06649666592,   0.003067140794,    0.06331697188,     -1.025244099,    0.01955352481,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.98
   -0.9962551614,   -0.07674560258,    0.00326251904,    0.07330743754,     -1.024526129,    0.01952179874,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             6.99
   -0.9954721719,   -0.08698684661,   0.003457570265,    0.08328885737,     -1.023705595,    0.01948812145,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,                7
   -0.9945894183,   -0.09721937304,    0.00365227498,    0.09326007057,     -1.022782631,    0.01945249757,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.01
   -0.9936070084,    -0.1074421583,   0.003846613744,     0.1032199187,     -1.021757383,    0.01941493201,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.02
   -0.9925250617,    -0.1176541803,   0.004040567166,     0.1131672458,     -1.020630014,    0.01937542995,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.03
   -0.9913437091,    -0.1278544188,   0.004234115907,     0.1231008989,     -1.019400703,     0.0193339969,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.04
   -0.9900630931,    -0.1380418552,   0.004427240686,      0.133019728,     -1.018069641,     0.0192906386,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.05
   -0.9886833677,    -0.1482154731,   0.004619922281,     0.1429225862,     -1.016637036,     0.0192453611,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.06
   -0.9872046984,    -0.1583742582,   0.004812141532,     0.1528083304,     -1.015103112,    0.01919817074,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.07
    -0.985627262,    -0.1685171984,   0.005003879342,     0.1626758211,     -1.013468105,    0.01914907411,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.08
   -0.9839512466,    -0.1786432842,   0.005195116683,     0.1725239229,     -1.011732269,     0.0190980781,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.09
   -0.9821768519,    -0.1887515085,   0.005385834596,     0.1823515044,      -1.00989587,    0.01904518987,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.1
   -0.9803042887,    -0.1988408673,   0.005576014197,     0.1921574389,     -1.007959189,    0.01899041683,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.11
    -0.978333779,     -0.208910359,   0.005765636676,     0.2019406043,     -1.005922523,    0.01893376669,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.12
   -0.9762655562,    -0.2189589855,     0.0059546833,     0.2116998832,     -1.003786182,    0.01887524741,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.13
   -0.9740998647,    -0.2289857515,   0.006143135421,     0.2214341637,     -1.001550492,    0.01881486722,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.14
     -0.97183696,    -0.2389896653,    0.00633097447,     0.2311423388,    -0.9992157916,    0.01875263462,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.15
   -0.9694771086,    -0.2489697385,   0.006518181968,     0.2408233075,    -0.9967824335,    0.01868855836,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.16
   -0.9670205882,    -0.2589249863,   0.006704739522,     0.2504759742,    -0.9942507853,    0.01862264746,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.17
   -0.9644676871,    -0.2688544278,   0.006890628832,     0.2600992495,    -0.9916212283,    0.01855491119,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.18
   -0.9618187048,    -0.2787570858,   0.007075831693,     0.2696920501,    -0.9888941572,    0.01848535906,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.19
   -0.9590739513,    -0.2886319873,   0.007260329993,     0.2792532993,    -0.9860699808,    0.01841400086,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.2
   -0.9562337475,    -0.2984781632,   0.007444105723,     0.2887819266,    -0.9831491211,     0.0183408466,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.21
    -0.953298425,    -0.3082946489,   0.007627140972,     0.2982768687,    -0.9801320136,    0.01826590654,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.22
   -0.9502683259,    -0.3180804841,   0.007809417936,     0.3077370692,    -0.9770191072,    0.01818919121,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.23
   -0.9471438029,    -0.3278347132,   0.007990918915,     0.3171614788,    -0.9738108639,    0.01811071133,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.24
   -0.9439252191,    -0.3375563852,   0.008171626318,     0.3265490556,    -0.9705077585,    0.01803047791,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.25
   -0.9406129481,    -0.3472445538,   0.008351522665,     0.3358987655,    -0.9671102788,    0.01794850214,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.26
   -0.9372073735,    -0.3568982778,   0.008530590591,     0.3452095819,    -0.9636189254,    0.01786479549,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.27
   -0.9337088895,    -0.3665166211,   0.008708812844,     0.3544804863,    -0.9600342114,    0.01777936961,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.28
   -0.9301179002,    -0.3760986526,   0.008886172292,     0.3637104682,    -0.9563566621,    0.01769223641,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.29
   -0.9264348198,    -0.3856434467,   0.009062651922,     0.3728985257,    -0.9525868154,    0.01760340801,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.3
   -0.9226600727,    -0.3951500831,   0.009238234842,     0.3820436651,     -0.948725221,    0.01751289673,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.31
   -0.9187940929,    -0.4046176472,   0.009412904288,     0.3911449014,    -0.9447724408,    0.01742071512,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.32
   -0.9148373243,    -0.4140452299,    0.00958664362,     0.4002012585,    -0.9407290482,    0.01732687594,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.33
   -0.9107902205,     -0.423431928,   0.009759436325,     0.4092117692,    -0.9365956285,    0.01723139216,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.34
   -0.9066532449,    -0.4327768443,   0.009931266024,     0.4181754755,    -0.9323727781,    0.01713427693,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.35
   -0.9024268702,    -0.4420790875,    0.01010211647,     0.4270914286,     -0.928061105,    0.01703554362,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.36
   -0.8981115787,    -0.4513377724,    0.01027197155,     0.4359586893,    -0.9236612281,     0.0169352058,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.37
   -0.8937078618,    -0.4605520202,    0.01044081528,     0.4447763278,    -0.9191737773,    0.01683327721,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.38
   -0.8892162206,    -0.4697209582,    0.01060863184,     0.4535434241,    -0.9145993931,    0.01672977181,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.39
   -0.8846371649,    -0.4788437204,    0.01077540551,     0.4622590682,    -0.9099387267,    0.01662470371,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.4
   -0.8799712137,    -0.4879194473,    0.01094112075,     0.4709223598,    -0.9051924398,    0.01651808723,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.41
   -0.8752188951,     -0.496947286,    0.01110576214,     0.4795324091,     -0.900361204,    0.01640993684,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.42
   -0.8703807459,    -0.5059263905,    0.01126931442,     0.4880883362,     -0.895445701,    0.01630026722,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.43
   -0.8654573117,    -0.5148559215,    0.01143176247,      0.496589272,    -0.8904466226,    0.01618909318,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.44
   -0.8604491467,    -0.5237350467,    0.01159309132,     0.5050343575,    -0.8853646698,    0.01607642973,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.45
   -0.8553568136,     -0.532562941,    0.01175328615,     0.5134227446,    -0.8802005533,    0.01596229201,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.46
   -0.8501808836,    -0.5413387863,     0.0119123323,     0.5217535957,    -0.8749549931,    0.01584669535,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.47
   -0.8449219362,    -0.5500617718,    0.01207021525,     0.5300260844,    -0.8696287182,    0.01572965522,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.48
   -0.8395805591,    -0.5587310941,    0.01222692064,     0.5382393948,    -0.8642224663,    0.01561118723,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.49
   -0.8341573482,     -0.567345957,    0.01238243428,     0.5463927224,     -0.858736984,    0.01549130715,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.5
   -0.8286529073,    -0.5759055722,    0.01253674213,     0.5544852736,    -0.8531730263,    0.01537003088,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.51
    -0.823067848,    -0.5844091585,     0.0126898303,     0.5625162662,    -0.8475313564,    0.01524737449,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.52
   -0.8174027897,    -0.5928559428,    0.01284168508,     0.5704849292,    -0.8418127458,    0.01512335414,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.53
   -0.8116583597,    -0.6012451595,    0.01299229289,     0.5783905032,    -0.8360179735,    0.01499798616,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.54
   -0.8058351925,     -0.609576051,    0.01314164036,     0.5862322399,    -0.8301478266,    0.01487128698,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.55
   -0.7999339301,    -0.6178478675,    0.01328971425,     0.5940094029,    -0.8242030994,    0.01474327316,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.56
   -0.7939552221,    -0.6260598671,     0.0134365015,     0.6017212673,    -0.8181845937,    0.01461396139,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.57
   -0.7878997248,    -0.6342113161,    0.01358198921,       0.60936712,    -0.8120931181,    0.01448336846,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.58
   -0.7817681021,    -0.6423014889,    0.01372616465,     0.6169462593,    -0.8059294883,    0.01435151127,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.59
   -0.7755610243,    -0.6503296681,    0.01386901528,     0.6244579959,    -0.7996945266,    0.01421840685,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.6
   -0.7692791691,    -0.6582951445,    0.01401052869,     0.6319016518,    -0.7933890619,    0.01408407231,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.61
   -0.7629232204,    -0.6661972171,    0.01415069268,     0.6392765612,    -0.7870139291,    0.01394852487,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.62
   -0.7564938692,    -0.6740351936,     0.0142894952,     0.6465820703,    -0.7805699696,    0.01381178183,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.63
   -0.7499918125,    -0.6818083899,    0.01442692439,     0.6538175373,    -0.7740580302,     0.0136738606,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.64
    -0.743417754,    -0.6895161305,    0.01456296854,     0.6609823322,    -0.7674789636,    0.01353477866,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.65
   -0.7367724035,    -0.6971577483,    0.01469761615,     0.6680758375,    -0.7608336281,     0.0133945536,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.66
   -0.7300564769,     -0.704732585,    0.01483085586,     0.6750974474,    -0.7541228871,    0.01325320305,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.67
   -0.7232706962,    -0.7122399909,    0.01496267652,     0.6820465686,    -0.7473476091,    0.01311074476,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.68
   -0.7164157891,     -0.719679325,    0.01509306713,     0.6889226198,    -0.7405086676,    0.01296719651,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.69
   -0.7094924893,     -0.727049955,    0.01522201688,     0.6957250319,    -0.7336069405,    0.01282257618,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.7
   -0.7025015358,    -0.7343512574,    0.01534951514,     0.7024532479,    -0.7266433104,    0.01267690169,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.71
   -0.6954436734,    -0.7415826178,    0.01547555146,     0.7091067233,    -0.7196186641,    0.01253019104,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.72
   -0.6883196522,    -0.7487434303,    0.01560011556,     0.7156849256,    -0.7125338927,    0.01238246227,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.73
   -0.6811302276,    -0.7558330982,    0.01572319737,     0.7221873346,    -0.7053898908,    0.01223373348,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.74
   -0.6738761599,    -0.7628510337,    0.01584478696,     0.7286134424,    -0.6981875569,    0.01208402282,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.75
   -0.6665582147,    -0.7697966579,    0.01596487461,     0.7349627532,    -0.6909277932,     0.0119333485,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.76
   -0.6591771624,    -0.7766694011,    0.01608345078,     0.7412347836,    -0.6836115048,    0.01178172873,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.77
   -0.6517337782,    -0.7834687026,     0.0162005061,     0.7474290623,    -0.6762396003,    0.01162918179,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.78
   -0.6442288419,    -0.7901940108,    0.01631603138,     0.7535451303,    -0.6688129909,      0.011475726,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.79
   -0.6366631378,    -0.7968447831,    0.01643001765,     0.7595825408,    -0.6613325909,    0.01132137969,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.8
   -0.6290374547,    -0.8034204863,    0.01654245607,      0.765540859,    -0.6537993168,    0.01116616123,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.81
   -0.6213525857,    -0.8099205963,    0.01665333803,     0.7714196626,    -0.6462140877,      0.011010089,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.82
   -0.6136093279,     -0.816344598,    0.01676265507,     0.7772185412,    -0.6385778248,    0.01085318141,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.83
   -0.6058084826,    -0.8226919857,    0.01687039893,     0.7829370964,    -0.6308914514,     0.0106954569,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.84
    -0.597950855,    -0.8289622631,    0.01697656154,     0.7885749423,    -0.6231558924,    0.01053693389,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.85
    -0.590037254,    -0.8351549427,    0.01708113501,     0.7941317046,    -0.6153720747,    0.01037763084,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.86
   -0.5820684924,    -0.8412695468,    0.01718411162,     0.7996070213,    -0.6075409263,    0.01021756621,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.87
   -0.5740453863,    -0.8473056066,    0.01728548386,     0.8050005422,    -0.5996633767,    0.01005675845,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.88
   -0.5659687553,    -0.8532626627,    0.01738524437,     0.8103119292,    -0.5917403564,   0.009895226027,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.89
   -0.5578394226,    -0.8591402652,    0.01748338602,     0.8155408561,    -0.5837727971,   0.009732987388,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              7.9
   -0.5496582141,    -0.8649379733,    0.01757990183,     0.8206870082,    -0.5757616309,   0.009570060985,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.91
   -0.5414259593,    -0.8706553556,    0.01767478501,      0.825750083,    -0.5677077907,    0.00940646526,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.92
   -0.5331434904,      -0.87629199,    0.01776802897,     0.8307297896,      -0.55961221,   0.009242218638,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.93
   -0.5248116424,    -0.8818474638,    0.01785962728,     0.8356258487,    -0.5514758223,   0.009077339531,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.94
   -0.5164312531,    -0.8873213735,    0.01794957371,     0.8404379927,    -0.5432995614,   0.008911846333,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.95
   -0.5080031631,    -0.8927133252,    0.01803786222,     0.8451659657,    -0.5350843609,   0.008745757413,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.96
   -0.4995282152,    -0.8980229341,    0.01812448693,     0.8498095229,    -0.5268311544,   0.008579091119,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.97
   -0.4910072548,    -0.9032498247,    0.01820944218,     0.8543684315,    -0.5185408748,   0.008411865769,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.98
   -0.4824411295,    -0.9083936311,    0.01829272245,     0.8588424696,     -0.510214455,   0.008244099652,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             7.99
    -0.473830689,    -0.9134539965,    0.01837432243,     0.8632314269,    -0.5018528268,   0.008075811024,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,                8
   -0.4651767852,    -0.9184305734,    0.01845423698,     0.8675351042,    -0.4934569213,   0.007907018105,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.01
   -0.4564802718,    -0.9233230237,    0.01853246117,     0.8717533135,    -0.4850276687,   0.007737739076,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.02
   -0.4477420044,    -0.9281310187,    0.01860899021,      0.875885878,    -0.4765659981,   0.007567992078,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.03
   -0.4389628403,    -0.9328542387,    0.01868381951,     0.8799326317,    -0.4680728373,   0.007397795207,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.04
   -0.4301436383,    -0.9374923736,    0.01875694467,     0.8838934197,    -0.4595491128,   0.007227166513,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.05
   -0.4212852589,    -0.9420451222,    0.01882836146,      0.887768098,    -0.4509957495,   0.007056123998,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.06
   -0.4123885638,    -0.9465121928,    0.01889806583,     0.8915565331,    -0.4424136705,   0.006884685611,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.07
   -0.4034544161,    -0.9508933029,    0.01896605391,     0.8952586026,    -0.4338037974,   0.006712869251,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.08
   -0.3944836801,    -0.9551881792,    0.01903232202,     0.8988741943,    -0.4251670497,   0.006540692757,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.09
   -0.3854772209,    -0.9593965574,    0.01909686663,     0.9024032069,    -0.4165043448,   0.006368173911,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              8.1
   -0.3764359048,    -0.9635181826,    0.01915968441,     0.9058455492,    -0.4078165981,   0.006195330436,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.11
    -0.367360599,    -0.9675528089,    0.01922077221,     0.9092011406,    -0.3991047225,    0.00602217999,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.12
   -0.3582521714,    -0.9715001997,    0.01928012705,     0.9124699106,    -0.3903696286,   0.005848740168,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.13
   -0.3491114904,    -0.9753601271,    0.01933774611,     0.9156517988,    -0.3816122245,   0.005675028496,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.14
   -0.3399394252,    -0.9791323728,    0.01939362677,     0.9187467552,    -0.3728334155,   0.005501062432,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.15
   -0.3307368452,    -0.9828167271,    0.01944776657,     0.9217547395,    -0.3640341041,   0.005326859363,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.16
   -0.3215046204,    -0.9864129895,    0.01950016322,     0.9246757212,    -0.3552151902,   0.005152436603,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.17
   -0.3122436209,    -0.9899209686,    0.01955081463,     0.9275096799,    -0.3463775703,   0.004977811391,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.18
    -0.302954717,    -0.9933404816,    0.01959971883,     0.9302566046,    -0.3375221382,   0.004803000887,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             8.19
   -0.2936387789,    -0.9966713549,    0.01964687408,      0.932916494,    -0.3286497842,   0.004628022176,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,              8.2
