Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
               0,             7121,            0.063,               45,                0,                0,                0,     -27.98767321,         6672.377,                0,                0,                0,      5.634822421,      5.634822421,  -0.008953165704,               -0,               -0,                0,     -37597.65952,      37597.65952
              10,             7121,            0.063,               45,              360,                0,     0.6842834897,     -27.98767321,      6671.929348,      56.34696405,      56.34696405,   -0.08952927639,       5.63444438,       5.63444438,  -0.008953052178,               -0,               -0,  -7.25001157e-14,     -37597.65952,      37597.65952
              20,             7121,            0.063,               45,              360,                0,      1.368555411,     -27.98767321,      6670.586462,      112.6863676,      112.6863676,    -0.1790442697,      5.633310337,      5.633310337,   -0.00895271163,               -0,               -0, -8.262665845e-14,     -37597.65952,      37597.65952
              30,             7121,            0.063,               45,              360,                0,      2.052804198,     -27.98767321,      6668.348557,      169.0106515,      169.0106515,    -0.2685307012,       5.63142053,       5.63142053,  -0.008952144148,               -0,               -0, -1.811486528e-13,     -37597.65952,      37597.65952
              40,             7121,            0.063,               45,              360,                0,       2.73701829,     -27.98767321,      6665.215991,      225.3122602,      225.3122602,    -0.3579743009,      5.628775357,      5.628775357,  -0.008951349881,               -0,               -0, -2.974468135e-13,     -37597.65952,      37597.65952
              50,             7121,            0.063,               45,              360,                0,      3.421186135,     -27.98767321,      6661.189262,      281.5836426,      281.5836426,    -0.4473608116,      5.625375374,      5.625375374,  -0.008950329036,               -0,               -0, -1.507414496e-13,     -37597.65952,      37597.65952
              60,             7121,            0.063,               45,              360,                0,      4.105296192,     -27.98767321,      6656.269012,       337.817254,       337.817254,    -0.5366759937,      5.621221294,      5.621221294,  -0.008949081879,               -0,               -0, -3.179744609e-13,     -37597.65952,      37597.65952
              70,             7121,            0.063,               45,                0,                0,      4.789336933,     -27.98767321,      6650.456027,      394.0055577,      394.0055577,    -0.6259056289,       5.61631399,       5.61631399,  -0.008947608735,               -0,               -0,  2.818491069e-14,     -37597.65952,      37597.65952
              80,             7121,            0.063,               45,              360,                0,      5.473296847,     -27.98767321,      6643.751232,      450.1410265,      450.1410265,    -0.7150355251,      5.610654492,      5.610654492,  -0.008945909988,               -0,               -0, -3.352898477e-14,     -37597.65952,      37597.65952
              90,             7121,            0.063,               45,                0,                0,      6.157164442,     -27.98767321,      6636.155696,      506.2161441,      506.2161441,    -0.8040515203,      5.604243987,      5.604243987,  -0.008943986079,               -0,               -0,  2.945707626e-14,     -37597.65952,      37597.65952
             100,             7121,            0.063,               45,                0,                0,      6.840928245,     -27.98767321,      6627.670629,      562.2234073,      562.2234073,    -0.8929394869,       5.59708382,       5.59708382,  -0.008941837508,               -0,               -0,  1.522761593e-13,     -37597.65952,      37597.65952
             110,             7121,            0.063,               45,                0,                0,      7.524576813,     -27.98767321,       6618.29738,      618.1553266,      618.1553266,    -0.9816853361,      5.589175489,      5.589175489,  -0.008939464835,               -0,               -0,  1.011300941e-13,     -37597.65952,      37597.65952
             120,             7121,            0.063,               45,              360,                0,      8.208098724,     -27.98767321,      6608.037442,      674.0044287,      674.0044287,     -1.070275022,      5.580520652,      5.580520652,  -0.008936868673,               -0,               -0,  -1.00331409e-13,     -37597.65952,      37597.65952
             130,             7121,            0.063,               45,              360,                0,      8.891482589,     -27.98767321,      6596.892447,      729.7632573,      729.7632573,     -1.158694545,      5.571121116,      5.571121116,  -0.008934049697,               -0,               -0, -8.165154516e-15,     -37597.65952,      37597.65952
             140,             7121,    0.06299999999,               45,              360,                0,      9.574717051,     -27.98767321,      6584.864165,      785.4243752,      785.4243752,     -1.246929959,      5.560978847,      5.560978847,  -0.008931008636,               -0,               -0, -3.269503511e-13,     -37597.65952,      37597.65952
             150,             7121,    0.06299999999,               45,                0,                0,      10.25779079,     -27.98767321,      6571.954508,      840.9803655,      840.9803655,      -1.33496737,      5.550095961,      5.550095961,  -0.008927746275,               -0,               -0,  1.407594957e-13,     -37597.65952,      37597.65952
             160,             7121,    0.06299999999,               45,              360,                0,      10.94069251,     -27.98767321,      6558.165524,      896.4238332,      896.4238332,     -1.422792946,      5.538474727,      5.538474727,  -0.008924263457,               -0,               -0, -3.906188585e-14,     -37597.65952,      37597.65952
             170,             7121,    0.06299999999,               45,                0,                0,      11.62341099,     -27.98767321,      6543.499401,      951.7474069,      951.7474069,     -1.510392917,      5.526117565,      5.526117565,  -0.008920561079,               -0,               -0,  1.334397343e-13,     -37597.65952,      37597.65952
             180,             7121,    0.06299999999,               45,                0,                0,        12.305935,     -27.98767321,      6527.958463,       1006.94374,       1006.94374,     -1.597753582,      5.513027044,      5.513027044,  -0.008916640095,               -0,               -0,  1.423561364e-15,     -37597.65952,      37597.65952
             190,             7121,    0.06299999999,               45,                0,                0,       12.9882534,     -27.98767321,      6511.545172,      1062.005512,      1062.005512,      -1.68486131,      5.499205883,      5.499205883,  -0.008912501509,               -0,               -0,   8.11887501e-14,     -37597.65952,      37597.65952
             200,             7121,    0.06299999999,               45,                0,                0,      13.67035508,     -27.98767321,      6494.262125,      1116.925432,      1116.925432,     -1.771702545,      5.484656948,      5.484656948,  -0.008908146384,               -0,               -0,  1.473645339e-13,     -37597.65952,      37597.65952
             210,             7121,    0.06299999999,               45,              360,                0,      14.35222897,     -27.98767321,      6476.112055,      1171.696235,      1171.696235,     -1.858263813,      5.469383251,      5.469383251,  -0.008903575833,               -0,               -0, -1.374452032e-13,     -37597.65952,      37597.65952
             220,             7121,    0.06299999999,               45,              360,                0,      15.03386407,     -27.98767321,      6457.097827,      1226.310691,      1226.310691,     -1.944531719,       5.45338795,       5.45338795,  -0.008898791023,               -0,               -0, -1.819787888e-13,     -37597.65952,      37597.65952
             230,             7121,    0.06299999999,               45,                0,                0,      15.71524944,     -27.98767321,      6437.222443,        1280.7616,        1280.7616,     -2.030492958,      5.436674345,      5.436674345,  -0.008893793173,               -0,               -0,  1.429522464e-12,     -37597.65952,      37597.65952
             240,             7121,    0.06299999999,               45,                0,                0,      16.39637417,     -27.98767321,      6416.489034,      1335.041795,      1335.041795,     -2.116134314,       5.41924588,       5.41924588,  -0.008888583552,               -0,               -0,  9.717134065e-13,     -37597.65952,      37597.65952
             250,             7121,    0.06299999998,               45,                0,                0,      17.07722743,     -27.98767321,      6394.900866,      1389.144147,      1389.144147,     -2.201442666,      5.401106138,      5.401106138,  -0.008883163481,               -0,               -0,  1.377709734e-12,     -37597.65952,      37597.65952
             260,             7121,    0.06299999998,               45,                0,                0,      17.75779846,     -27.98767321,      6372.461334,       1443.06156,       1443.06156,      -2.28640499,      5.382258843,      5.382258843,  -0.008877534331,               -0,               -0,   1.32065253e-12,     -37597.65952,      37597.65952
             270,             7121,    0.06299999998,               45,                0,                0,      18.43807654,     -27.98767321,      6349.173963,      1496.786978,      1496.786978,     -2.371008364,      5.362707854,      5.362707854,  -0.008871697521,               -0,               -0,  1.286744242e-12,     -37597.65952,      37597.65952
             280,             7121,    0.06299999998,               45,                0,                0,      19.11805103,     -27.98767321,      6325.042406,      1550.313384,      1550.313384,     -2.455239969,      5.342457167,      5.342457167,  -0.008865654519,               -0,               -0,  6.844867189e-13,     -37597.65952,      37597.65952
             290,             7121,    0.06299999998,               45,                0,                0,      19.79771136,     -27.98767321,      6300.070445,      1603.633803,      1603.633803,     -2.539087096,      5.321510912,      5.321510912,  -0.008859406841,               -0,               -0,  2.371216869e-13,     -37597.65952,      37597.65952
             300,             7121,    0.06299999998,               45,                0,                0,      20.47704704,     -27.98767321,      6274.261988,      1656.741298,      1656.741298,     -2.622537148,      5.299873353,      5.299873353,  -0.008852956049,               -0,               -0,  1.226654621e-12,     -37597.65952,      37597.65952
             310,             7121,    0.06299999998,               45,                0,                0,      21.15604763,     -27.98767321,      6247.621068,       1709.62898,       1709.62898,     -2.705577641,      5.277548881,      5.277548881,  -0.008846303752,               -0,               -0,  6.284510723e-14,     -37597.65952,      37597.65952
             320,             7121,    0.06299999998,               45,                0,                0,      21.83470279,     -27.98767321,      6220.151842,      1762.290001,      1762.290001,     -2.788196209,      5.254542019,      5.254542019,  -0.008839451601,               -0,               -0,  1.230121493e-12,     -37597.65952,      37597.65952
             330,             7121,    0.06299999997,               45,                0,                0,      22.51300225,     -27.98767321,      6191.858591,      1814.717561,      1814.717561,     -2.870380608,      5.230857415,      5.230857415,  -0.008832401295,               -0,               -0,  1.124794723e-12,     -37597.65952,      37597.65952
             340,             7121,    0.06299999997,               45,              360,                0,      23.19093581,     -27.98767321,      6162.745717,      1866.904906,      1866.904906,     -2.952118718,      5.206499842,      5.206499842,  -0.008825154575,               -0,               -0, -1.150673035e-13,     -37597.65952,      37597.65952
             350,             7121,    0.06299999997,               45,                0,                0,      23.86849335,     -27.98767321,      6132.817744,      1918.845331,      1918.845331,     -3.033398546,      5.181474195,      5.181474195,  -0.008817713222,               -0,               -0,  2.645609698e-13,     -37597.65952,      37597.65952
             360,             7121,    0.06299999997,               45,                0,                0,      24.54566486,     -27.98767321,      6102.079313,       1970.53218,       1970.53218,     -3.114208229,      5.155785491,      5.155785491,  -0.008810079063,               -0,               -0,   9.12519921e-13,     -37597.65952,      37597.65952
             370,             7121,    0.06299999997,               45,                0,                0,       25.2224404,     -27.98767321,      6070.535186,      2021.958848,      2021.958848,     -3.194536036,      5.129438866,      5.129438866,  -0.008802253961,               -0,               -0,  1.201913965e-13,     -37597.65952,      37597.65952
             380,             7121,    0.06299999997,               45,              360,                0,       25.8988101,     -27.98767321,      6038.190238,      2073.118782,      2073.118782,     -3.274370374,       5.10243957,       5.10243957,   -0.00879423982,               -0,               -0, -1.244275358e-13,     -37597.65952,      37597.65952
             390,             7121,    0.06299999996,               45,              360,                0,      26.57476421,     -27.98767321,      6005.049461,      2124.005481,      2124.005481,     -3.353699785,       5.07479297,       5.07479297,  -0.008786038584,               -0,               -0, -4.457127002e-13,     -37597.65952,      37597.65952
             400,             7121,    0.06299999996,               45,                0,                0,      27.25029306,     -27.98767321,      5971.117963,      2174.612501,      2174.612501,     -3.432512954,      5.046504545,      5.046504545,  -0.008777652232,               -0,               -0,  1.892542576e-12,     -37597.65952,      37597.65952
             410,             7121,    0.06299999996,               45,                0,                0,      27.92538706,     -27.98767321,       5936.40096,      2224.933451,      2224.933451,     -3.510798709,      5.017579882,      5.017579882,  -0.008769082782,               -0,               -0,  3.317073024e-12,     -37597.65952,      37597.65952
             420,             7121,    0.06299999996,               45,                0,                0,      28.60003673,     -27.98767321,      5900.903783,      2274.961997,      2274.961997,     -3.588546024,      4.988024677,      4.988024677,  -0.008760332286,               -0,               -0,  2.854944563e-12,     -37597.65952,      37597.65952
             430,             7121,    0.06299999996,               45,                0,                0,      29.27423269,     -27.98767321,      5864.631871,      2324.691862,      2324.691862,     -3.665744021,      4.957844732,      4.957844732,   -0.00875140283,               -0,               -0,  1.636175157e-12,     -37597.65952,      37597.65952
             440,             7121,    0.06299999996,               45,                0,                0,      29.94796565,     -27.98767321,       5827.59077,      2374.116829,      2374.116829,      -3.74238197,       4.92704595,       4.92704595,  -0.008742296535,               -0,               -0,  2.101908355e-12,     -37597.65952,      37597.65952
             450,             7121,    0.06299999995,               45,                0,                0,      30.62122642,     -27.98767321,      5789.786134,      2423.230739,      2423.230739,     -3.818449298,      4.895634338,      4.895634338,  -0.008733015553,               -0,               -0,  1.969188306e-12,     -37597.65952,      37597.65952
             460,             7121,    0.06299999995,               45,                0,                0,      31.29400591,     -27.98767321,      5751.223721,      2472.027493,      2472.027493,     -3.893935584,      4.863615998,      4.863615998,  -0.008723562067,               -0,               -0,  1.418158278e-12,     -37597.65952,      37597.65952
             470,             7121,    0.06299999995,               45,                0,                0,      31.96629515,     -27.98767321,      5711.909393,      2520.501057,      2520.501057,     -3.968830562,      4.830997131,      4.830997131,  -0.008713938293,               -0,               -0,  2.117318315e-12,     -37597.65952,      37597.65952
             480,             7121,    0.06299999995,               45,                0,                0,      32.63808524,     -27.98767321,      5671.849114,      2568.645455,      2568.645455,     -4.043124129,       4.79778403,       4.79778403,  -0.008704146472,               -0,               -0,  1.555785177e-12,     -37597.65952,      37597.65952
             490,             7121,    0.06299999995,               45,                0,                0,      33.30936743,     -27.98767321,      5631.048948,      2616.454778,      2616.454778,     -4.116806339,      4.763983078,      4.763983078,  -0.008694188877,               -0,               -0,  4.360128691e-12,     -37597.65952,      37597.65952
             500,             7121,    0.06299999994,               45,                0,                0,      33.98013304,     -27.98767321,      5589.515058,      2663.923179,      2663.923179,     -4.189867409,       4.72960075,       4.72960075,  -0.008684067805,               -0,               -0,  3.781679639e-12,     -37597.65952,      37597.65952
             510,             7121,    0.06299999994,               45,                0,                0,      34.65037353,     -27.98767321,      5547.253703,      2711.044877,      2711.044877,      -4.26229772,      4.694643605,      4.694643605,  -0.008673785581,               -0,               -0,    5.0239574e-12,     -37597.65952,      37597.65952
             520,             7121,    0.06299999994,               45,                0,                0,      35.32008044,     -27.98767321,      5504.271238,      2757.814157,      2757.814157,     -4.334087819,      4.659118286,      4.659118286,  -0.008663344554,               -0,               -0,  5.106759187e-12,     -37597.65952,      37597.65952
             530,             7121,    0.06299999994,               45,                0,                0,      35.98924544,     -27.98767321,      5460.574111,      2804.225371,      2804.225371,     -4.405228418,      4.623031518,      4.623031518,  -0.008652747098,               -0,               -0,  4.015957783e-12,     -37597.65952,      37597.65952
             540,             7121,    0.06299999994,               45,                0,                0,      36.65786031,     -27.98767321,      5416.168865,      2850.272939,      2850.272939,     -4.475710398,      4.586390105,      4.586390105,  -0.008641995607,               -0,               -0,  4.792120333e-12,     -37597.65952,      37597.65952
             550,             7121,    0.06299999993,               45,                0,                0,      37.32591694,     -27.98767321,      5371.062129,      2895.951347,      2895.951347,     -4.545524812,      4.549200927,      4.549200927,  -0.008631092498,               -0,               -0,  4.956658856e-12,     -37597.65952,      37597.65952
             560,             7121,    0.06299999993,               45,                0,                0,      37.99340734,     -27.98767321,      5325.260623,      2941.255154,      2941.255154,     -4.614662881,      4.511470937,      4.511470937,  -0.008620040211,               -0,               -0,  3.796049154e-12,     -37597.65952,      37597.65952
             570,             7121,    0.06299999993,               45,                0,                0,      38.66032364,     -27.98767321,      5278.771154,      2986.178987,      2986.178987,     -4.683115998,      4.473207162,      4.473207162,  -0.008608841201,               -0,               -0,  3.601492191e-12,     -37597.65952,      37597.65952
             580,             7121,    0.06299999993,               45,                0,                0,      39.32665807,     -27.98767321,      5231.600614,      3030.717542,      3030.717542,     -4.750875731,      4.434416694,      4.434416694,  -0.008597497945,               -0,               -0,  4.585529093e-12,     -37597.65952,      37597.65952
             590,             7121,    0.06299999993,               45,                0,                0,      39.99240299,     -27.98767321,      5183.755978,      3074.865589,      3074.865589,      -4.81793382,      4.395106695,      4.395106695,  -0.008586012935,               -0,               -0,  4.611588528e-12,     -37597.65952,      37597.65952
             600,             7121,    0.06299999992,               45,                0,                0,      40.65755088,     -27.98767321,      5135.244304,      3118.617968,      3118.617968,     -4.884282182,      4.355284388,      4.355284388,   -0.00857438868,               -0,               -0,   3.89685005e-12,     -37597.65952,      37597.65952
             610,             7121,    0.06299999992,               45,                0,                0,      41.32209434,     -27.98767321,      5086.072727,      3161.969593,      3161.969593,     -4.949912906,       4.31495706,       4.31495706,  -0.008562627705,               -0,               -0,  4.830110063e-12,     -37597.65952,      37597.65952
             620,             7121,    0.06299999992,               45,                0,                0,      41.98602609,     -27.98767321,      5036.248463,       3204.91545,       3204.91545,     -5.014818263,      4.274132054,      4.274132054,  -0.008550732548,               -0,               -0,  3.372127619e-12,     -37597.65952,      37597.65952
             630,             7121,    0.06299999992,               45,                0,                0,      42.64933897,     -27.98767321,      4985.778805,        3247.4506,        3247.4506,     -5.078990695,      4.232816771,      4.232816771,  -0.008538705759,               -0,               -0,  3.320286741e-12,     -37597.65952,      37597.65952
             640,             7121,    0.06299999991,               45,                0,                0,      43.31202593,     -27.98767321,      4934.671117,      3289.570176,      3289.570176,     -5.142422826,      4.191018665,      4.191018665,  -0.008526549903,               -0,               -0,   4.13525635e-12,     -37597.65952,      37597.65952
             650,             7121,    0.06299999991,               45,                0,                0,      43.97408006,     -27.98767321,       4882.93284,      3331.269389,      3331.269389,     -5.205107456,      4.148745242,      4.148745242,  -0.008514267554,               -0,               -0,  3.550786255e-12,     -37597.65952,      37597.65952
             660,             7121,    0.06299999991,               45,                0,                0,      44.63549458,     -27.98767321,      4830.571483,      3372.543522,      3372.543522,     -5.267037565,      4.106004055,      4.106004055,  -0.008501861296,               -0,               -0,  2.993413192e-12,     -37597.65952,      37597.65952
             670,             7121,    0.06299999991,               45,                0,                0,      45.29626282,     -27.98767321,      4777.594627,      3413.387936,      3413.387936,     -5.328206309,      4.062802707,      4.062802707,  -0.008489333722,               -0,               -0,    3.6593435e-12,     -37597.65952,      37597.65952
             680,             7121,    0.06299999991,               45,                0,                0,      45.95637822,     -27.98767321,      4724.009917,      3453.798068,      3453.798068,     -5.388607027,      4.019148841,      4.019148841,  -0.008476687432,               -0,               -0,  3.562021971e-12,     -37597.65952,      37597.65952
             690,             7121,     0.0629999999,               45,                0,                0,      46.61583438,     -27.98767321,      4669.825068,       3493.76943,       3493.76943,     -5.448233233,      3.975050142,      3.975050142,  -0.008463925036,               -0,               -0,  4.142337268e-12,     -37597.65952,      37597.65952
             700,             7121,     0.0629999999,               45,                0,                0,      47.27462501,     -27.98767321,      4615.047855,      3533.297613,      3533.297613,     -5.507078624,      3.930514336,      3.930514336,  -0.008451049145,               -0,               -0,  4.227453837e-12,     -37597.65952,      37597.65952
             710,             7121,     0.0629999999,               45,                0,                0,      47.93274394,     -27.98767321,      4559.686118,      3572.378286,      3572.378286,     -5.565137074,      3.885549184,      3.885549184,   -0.00843806238,               -0,               -0,  3.479008284e-12,     -37597.65952,      37597.65952
             720,             7121,     0.0629999999,               45,                0,                0,      48.59018512,     -27.98767321,      4503.747757,      3611.007192,      3611.007192,     -5.622402637,      3.840162481,      3.840162481,  -0.008424967361,               -0,               -0,  3.126403382e-12,     -37597.65952,      37597.65952
             730,             7121,    0.06299999989,               45,                0,                0,      49.24694266,     -27.98767321,      4447.240728,      3649.180156,      3649.180156,     -5.678869546,      3.794362053,      3.794362053,  -0.008411766716,               -0,               -0,  3.476865901e-12,     -37597.65952,      37597.65952
             740,             7121,    0.06299999989,               45,                0,                0,      49.90301076,     -27.98767321,      4390.173047,       3686.89308,       3686.89308,     -5.734532213,      3.748155758,      3.748155758,  -0.008398463071,               -0,               -0,  2.885939746e-12,     -37597.65952,      37597.65952
             750,             7121,    0.06299999989,               45,                0,                0,      50.55838377,     -27.98767321,      4332.552783,      3724.141945,      3724.141945,     -5.789385228,      3.701551478,      3.701551478,  -0.008385059056,               -0,               -0,  2.875531456e-12,     -37597.65952,      37597.65952
             760,             7121,    0.06299999989,               45,                0,                0,      51.21305616,     -27.98767321,      4274.388058,      3760.922809,      3760.922809,      -5.84342336,      3.654557122,      3.654557122,  -0.008371557298,               -0,               -0,   3.64394245e-12,     -37597.65952,      37597.65952
             770,             7121,    0.06299999988,               45,                0,                0,      51.86702253,     -27.98767321,      4215.687049,      3797.231813,      3797.231813,     -5.896641555,      3.607180619,      3.607180619,  -0.008357960426,               -0,               -0,  3.829994219e-12,     -37597.65952,      37597.65952
             780,             7121,    0.06299999988,               45,                0,                0,      52.52027761,     -27.98767321,      4156.457977,      3833.065174,      3833.065174,     -5.949034937,      3.559429919,      3.559429919,  -0.008344271066,               -0,               -0,  2.395919737e-12,     -37597.65952,      37597.65952
             790,             7121,    0.06299999988,               45,                0,                0,      53.17281624,     -27.98767321,      4096.709115,      3868.419191,      3868.419191,     -6.000598808,       3.51131299,       3.51131299,  -0.008330491843,               -0,               -0,  3.202693725e-12,     -37597.65952,      37597.65952
             800,             7121,    0.06299999988,               45,                0,                0,      53.82463343,     -27.98767321,      4036.448781,       3903.29024,       3903.29024,     -6.051328644,      3.462837817,      3.462837817,  -0.008316625377,               -0,               -0,  2.634525516e-12,     -37597.65952,      37597.65952
             810,             7121,    0.06299999987,               45,                0,                0,      54.47572426,     -27.98767321,      3975.685337,       3937.67478,       3937.67478,     -6.101220097,      3.414012395,      3.414012395,  -0.008302674285,               -0,               -0,  3.088537059e-12,     -37597.65952,      37597.65952
             820,             7121,    0.06299999987,               45,                0,                0,        55.126084,     -27.98767321,      3914.427187,      3971.569347,      3971.569347,     -6.150268994,      3.364844733,      3.364844733,  -0.008288641178,               -0,               -0,  5.546571671e-12,     -37597.65952,      37597.65952
             830,             7121,    0.06299999987,               45,                0,                0,        55.775708,     -27.98767321,      3852.682779,       4004.97056,       4004.97056,     -6.198471338,      3.315342847,      3.315342847,  -0.008274528663,               -0,               -0,  4.837432306e-12,     -37597.65952,      37597.65952
             840,             7121,    0.06299999987,               45,                0,                0,      56.42459176,     -27.98767321,      3790.460595,      4037.875117,      4037.875117,     -6.245823302,       3.26551476,       3.26551476,  -0.008260339337,               -0,               -0,  4.808814538e-12,     -37597.65952,      37597.65952
             850,             7121,    0.06299999986,               45,                0,                0,       57.0727309,     -27.98767321,      3727.769159,      4070.279795,      4070.279795,     -6.292321233,      3.215368503,      3.215368503,  -0.008246075794,               -0,               -0,  5.000410263e-12,     -37597.65952,      37597.65952
             860,             7121,    0.06299999986,               45,                0,                0,      57.72012118,     -27.98767321,      3664.617029,      4102.181453,      4102.181453,     -6.337961649,      3.164912104,      3.164912104,  -0.008231740617,               -0,               -0,  3.904425448e-12,     -37597.65952,      37597.65952
             870,             7121,    0.06299999986,               45,                0,                0,      58.36675848,     -27.98767321,      3601.012796,       4133.57703,       4133.57703,     -6.382741238,      3.114153597,      3.114153597,   -0.00821733638,               -0,               -0,  4.209245271e-12,     -37597.65952,      37597.65952
             880,             7121,    0.06299999986,               45,                0,                0,       59.0126388,     -27.98767321,      3536.965084,      4164.463545,      4164.463545,     -6.426656857,       3.06310101,       3.06310101,  -0.008202865649,               -0,               -0,  5.034295557e-12,     -37597.65952,      37597.65952
             890,             7121,    0.06299999985,               45,                0,                0,      59.65775827,     -27.98767321,      3472.482549,      4194.838097,      4194.838097,     -6.469705532,      3.011762372,      3.011762372,  -0.008188330979,               -0,               -0,  3.909457223e-12,     -37597.65952,      37597.65952
             900,             7121,    0.06299999985,               45,                0,                0,      60.30211316,     -27.98767321,      3407.573873,      4224.697865,      4224.697865,     -6.511884456,      2.960145704,      2.960145704,  -0.008173734915,               -0,               -0,  4.641400976e-12,     -37597.65952,      37597.65952
             910,             7121,    0.06299999985,               45,                0,                0,      60.94569986,     -27.98767321,      3342.247767,      4254.040111,      4254.040111,     -6.553190986,      2.908259019,      2.908259019,  -0.008159079988,               -0,               -0,  4.767666671e-12,     -37597.65952,      37597.65952
             920,             7121,    0.06299999985,               45,                0,                0,      61.58851488,     -27.98767321,      3276.512969,      4282.862172,      4282.862172,     -6.593622644,      2.856110323,      2.856110323,  -0.008144368718,               -0,               -0,  4.285762152e-12,     -37597.65952,      37597.65952
             930,             7121,    0.06299999984,               45,                0,                0,      62.23055485,     -27.98767321,      3210.378239,       4311.16147,       4311.16147,     -6.633177118,      2.803707611,      2.803707611,  -0.008129603614,               -0,               -0,  4.881257192e-12,     -37597.65952,      37597.65952
             940,             7121,    0.06299999984,               45,                0,                0,      62.87181654,     -27.98767321,      3143.852358,      4338.935504,      4338.935504,     -6.671852253,      2.751058864,      2.751058864,  -0.008114787168,               -0,               -0,  4.445843648e-12,     -37597.65952,      37597.65952
             950,             7121,    0.06299999984,               45,                0,                0,      63.51229684,     -27.98767321,      3076.944131,      4366.181854,      4366.181854,     -6.709646058,      2.698172049,      2.698172049,   -0.00809992186,               -0,               -0,  4.831916598e-12,     -37597.65952,      37597.65952
             960,             7121,    0.06299999984,               45,                0,                0,      64.15199276,     -27.98767321,      3009.662381,      4392.898178,      4392.898178,     -6.746556701,      2.645055116,      2.645055116,  -0.008085010156,               -0,               -0,  1.504538786e-12,     -37597.65952,      37597.65952
             970,             7121,    0.06299999983,               45,                0,                0,      64.79090144,     -27.98767321,      2942.015947,      4419.082216,      4419.082216,     -6.782582505,      2.591715998,      2.591715998,  -0.008070054504,               -0,               -0,  1.112789377e-12,     -37597.65952,      37597.65952
             980,             7121,    0.06299999983,               45,                0,                0,      65.42902014,     -27.98767321,      2874.013685,      4444.731784,      4444.731784,      -6.81772195,      2.538162608,      2.538162608,  -0.008055057339,               -0,               -0,  1.890089355e-12,     -37597.65952,      37597.65952
             990,             7121,    0.06299999983,               45,                0,                0,      66.06634624,     -27.98767321,      2805.664467,       4469.84478,       4469.84478,     -6.851973673,      2.484402838,      2.484402838,  -0.008040021079,               -0,               -0,  2.064514085e-12,     -37597.65952,      37597.65952
            1000,             7121,    0.06299999983,               45,                0,                0,      66.70287725,     -27.98767321,      2736.977175,      4494.419179,      4494.419179,     -6.885336461,      2.430444556,      2.430444556,  -0.008024948123,               -0,               -0,  1.160569497e-12,     -37597.65952,      37597.65952
            1010,             7121,    0.06299999982,               45,                0,                0,      67.33861079,     -27.98767321,      2667.960704,      4518.453036,      4518.453036,     -6.917809252,      2.376295607,      2.376295607,  -0.008009840856,               -0,               -0,  2.028231084e-12,     -37597.65952,      37597.65952
            1020,             7121,    0.06299999982,               45,                0,                0,      67.97354462,     -27.98767321,       2598.62396,      4541.944482,      4541.944482,     -6.949391137,       2.32196381,       2.32196381,  -0.007994701644,               -0,               -0,  1.363053375e-12,     -37597.65952,      37597.65952
            1030,             7121,    0.06299999982,               45,                0,                0,      68.60767659,     -27.98767321,      2528.975854,      4564.891728,      4564.891728,     -6.980081353,      2.267456955,      2.267456955,  -0.007979532833,               -0,               -0,  2.805600047e-12,     -37597.65952,      37597.65952
            1040,             7121,    0.06299999982,               45,                0,                0,      69.24100469,     -27.98767321,      2459.025307,      4587.293063,      4587.293063,     -7.009879282,      2.212782803,      2.212782803,  -0.007964336753,               -0,               -0,  2.751556517e-12,     -37597.65952,      37597.65952
            1050,             7121,    0.06299999982,               45,                0,                0,      69.87352704,     -27.98767321,      2388.781244,      4609.146852,      4609.146852,     -7.038784454,      2.157949088,      2.157949088,  -0.007949115713,               -0,               -0,  2.396896072e-12,     -37597.65952,      37597.65952
            1060,             7121,    0.06299999981,               45,                0,                0,      70.50524185,     -27.98767321,      2318.252595,      4630.451539,      4630.451539,     -7.066796539,      2.102963507,      2.102963507,  -0.007933872004,               -0,               -0,  1.885578361e-12,     -37597.65952,      37597.65952
            1070,             7121,    0.06299999981,               45,                0,                0,      71.13614747,     -27.98767321,      2247.448291,      4651.205642,      4651.205642,     -7.093915351,       2.04783373,       2.04783373,  -0.007918607896,               -0,               -0,    1.8284462e-12,     -37597.65952,      37597.65952
            1080,             7121,    0.06299999981,               45,                0,                0,      71.76624234,     -27.98767321,      2176.377266,      4671.407758,      4671.407758,      -7.12014084,      1.992567386,      1.992567386,   -0.00790332564,               -0,               -0,  2.730171848e-12,     -37597.65952,      37597.65952
            1090,             7121,    0.06299999981,               45,                0,                0,      72.39552506,     -27.98767321,      2105.048452,       4691.05656,       4691.05656,     -7.145473096,      1.937172075,      1.937172075,  -0.007888027466,               -0,               -0,  1.293969197e-12,     -37597.65952,      37597.65952
            1100,             7121,     0.0629999998,               45,                0,                0,      73.02399429,     -27.98767321,       2033.47078,      4710.150795,      4710.150795,     -7.169912346,      1.881655355,      1.881655355,  -0.007872715582,               -0,               -0,  2.619081523e-12,     -37597.65952,      37597.65952
